day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
27;0;ASH_COATED_OSMIUM;10001;13;9999;10;9997;15;10019;23;10022;14;10025;11;10010.0;0.0
27;0;INTARIAN_PEPPER_ROOT;39993;8;39992;12;;;40005;22;40006;10;;;39999.0;0.0
27;100;ASH_COATED_OSMIUM;9996;11;9995;13;;;10012;14;10013;30;;;10004.0;0.0
27;100;INTARIAN_PEPPER_ROOT;39998;9;;;;;40010;8;;;;;40004.5;0.0
27;200;ASH_COATED_OSMIUM;9993;12;9991;12;;;10009;11;10011;13;;;10001.5;0.0
27;200;INTARIAN_PEPPER_ROOT;39992;25;39991;8;;;40007;8;40009;9;;;39999.5;0.0
27;300;ASH_COATED_OSMIUM;9994;22;;;;;10010;11;;;;;10002.5;0.0
27;300;INTARIAN_PEPPER_ROOT;39993;6;;;;;40004;22;;;;;39998.5;0.0
27;400;ASH_COATED_OSMIUM;9995;13;9992;13;;;10011;10;10013;14;;;10003.5;0.0
27;400;INTARIAN_PEPPER_ROOT;39993;12;39992;8;39989;8;40005;8;40008;8;40011;9;39999.0;0.0
27;500;ASH_COATED_OSMIUM;9993;26;;;;;10009;14;;;;;10001.5;0.0
27;500;INTARIAN_PEPPER_ROOT;40000;9;;;;;40012;10;;;;;40006.0;0.0
27;600;ASH_COATED_OSMIUM;9998;14;;;;;10004;13;;;;;10001.0;0.0
27;600;INTARIAN_PEPPER_ROOT;39998;12;;;;;40010;11;;;;;40004.0;0.0
27;700;ASH_COATED_OSMIUM;9993;12;;;;;10009;10;;;;;10001.5;0.0
27;700;INTARIAN_PEPPER_ROOT;39994;7;;;;;40011;17;;;;;40003.0;0.0
27;800;ASH_COATED_OSMIUM;9992;10;9990;23;9987;10;10008;11;10009;20;10010;10;10000.0;0.0
27;800;INTARIAN_PEPPER_ROOT;39996;11;39993;12;;;40010;12;40012;9;;;40003.5;0.0
27;900;ASH_COATED_OSMIUM;9992;15;;;;;10008;10;;;;;10000.0;0.0
27;900;INTARIAN_PEPPER_ROOT;39998;10;39996;11;;;40011;10;40014;11;;;40004.5;0.0
27;1000;ASH_COATED_OSMIUM;9991;14;9990;13;;;10000;13;10003;26;;;9995.5;0.0
27;1000;INTARIAN_PEPPER_ROOT;39993;12;39990;9;39989;9;40006;11;40007;8;40010;10;39999.5;0.0
27;1100;ASH_COATED_OSMIUM;9990;10;9987;10;;;10011;13;10013;11;;;10001.0;0.0
27;1100;INTARIAN_PEPPER_ROOT;39994;11;39991;11;;;40006;9;40007;11;;;40000.0;0.0
27;1200;ASH_COATED_OSMIUM;9990;15;;;;;10006;10;;;;;9998.0;0.0
27;1200;INTARIAN_PEPPER_ROOT;39997;12;39994;12;39992;9;40009;9;40010;11;40012;10;40003.0;0.0
27;1300;ASH_COATED_OSMIUM;9986;10;9985;13;;;10005;10;10007;12;;;9996.0;0.0
27;1300;INTARIAN_PEPPER_ROOT;39996;10;;;;;40009;17;;;;;40003.0;0.0
27;1400;ASH_COATED_OSMIUM;9988;10;9985;27;;;10004;15;10007;11;;;9996.0;0.0
27;1400;INTARIAN_PEPPER_ROOT;40001;10;39998;8;;;40003;8;40006;8;;;40002.0;0.0
27;1500;ASH_COATED_OSMIUM;9993;12;9990;2;;;10009;22;10012;11;;;10001.5;0.0
27;1500;INTARIAN_PEPPER_ROOT;40000;9;;;;;40012;9;;;;;40006.0;0.0
27;1600;ASH_COATED_OSMIUM;9993;12;9991;11;;;10012;15;10015;13;;;10002.5;0.0
27;1600;INTARIAN_PEPPER_ROOT;39995;10;39994;9;;;40008;9;40011;11;;;40001.5;0.0
27;1700;ASH_COATED_OSMIUM;9998;14;9997;12;;;10007;28;10008;12;;;10002.5;0.0
27;1700;INTARIAN_PEPPER_ROOT;39993;10;39990;12;39988;9;40005;8;40006;8;40009;8;39999.5;0.0
27;1800;ASH_COATED_OSMIUM;9995;21;;;;;10011;11;;;;;10003.5;0.0
27;1800;INTARIAN_PEPPER_ROOT;39993;8;39992;9;;;40009;8;40010;12;;;40001.0;0.0
27;1900;ASH_COATED_OSMIUM;9994;10;9993;11;;;10015;15;10017;28;;;10005.0;0.0
27;1900;INTARIAN_PEPPER_ROOT;39993;10;;;;;40004;10;;;;;39998.5;0.0
27;2000;ASH_COATED_OSMIUM;9997;12;9994;10;;;10013;10;10015;14;;;10005.0;0.0
27;2000;INTARIAN_PEPPER_ROOT;39992;9;39991;18;39989;10;40009;25;40010;12;40011;11;40000.5;0.0
27;2100;ASH_COATED_OSMIUM;9995;11;9992;12;;;10008;3;10009;10;;;10001.5;0.0
27;2100;INTARIAN_PEPPER_ROOT;39997;8;39995;8;39992;8;40009;16;40012;9;40014;8;40003.0;0.0
27;2200;ASH_COATED_OSMIUM;9991;13;9990;12;9989;11;9997;11;9999;11;10001;13;9994.0;0.0
27;2200;INTARIAN_PEPPER_ROOT;39992;12;;;;;40004;16;;;;;39998.0;0.0
27;2300;ASH_COATED_OSMIUM;9984;14;9981;15;;;10000;13;10001;22;;;9992.5;0.0
27;2300;INTARIAN_PEPPER_ROOT;39996;11;39993;12;;;40007;12;40008;12;;;40002.0;0.0
27;2400;ASH_COATED_OSMIUM;9985;15;9984;13;9981;14;10003;20;10005;13;10008;21;9994.5;0.0
27;2400;INTARIAN_PEPPER_ROOT;39995;9;39994;24;;;40008;12;40009;8;;;40002.0;0.0
27;2500;ASH_COATED_OSMIUM;9990;15;9987;15;9986;15;10008;14;10011;14;10014;10;9999.0;0.0
27;2500;INTARIAN_PEPPER_ROOT;39996;11;39994;10;39991;10;40007;12;40010;9;40013;3;40002.0;0.0
27;2600;ASH_COATED_OSMIUM;9987;4;9986;14;9985;15;10006;12;10008;23;10009;14;9996.5;0.0
27;2600;INTARIAN_PEPPER_ROOT;39995;12;;;;;40008;11;;;;;40001.5;0.0
27;2700;ASH_COATED_OSMIUM;9993;9;9992;15;;;10009;13;10011;10;;;10001.5;0.0
27;2700;INTARIAN_PEPPER_ROOT;39999;11;39998;10;39996;12;40010;9;40012;9;40014;15;40004.5;0.0
27;2800;ASH_COATED_OSMIUM;9988;14;9986;23;9985;11;10004;15;10006;10;10009;11;9996.0;0.0
27;2800;INTARIAN_PEPPER_ROOT;39995;12;39992;11;39991;9;40010;11;40013;16;40016;11;40002.5;0.0
27;2900;ASH_COATED_OSMIUM;9992;13;;;;;10008;12;;;;;10000.0;0.0
