timestamp;buyer;seller;symbol;currency;price;quantity
3946;;;INTARIAN_PEPPER_ROOT;XIRECS;57014.0;5
8043;;;INTARIAN_PEPPER_ROOT;XIRECS;56997.0;7
8080;;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
9842;;;ASH_COATED_OSMIUM;XIRECS;9984.0;2
10213;;;ASH_COATED_OSMIUM;XIRECS;10003.0;3
10636;;;ASH_COATED_OSMIUM;XIRECS;9996.0;4
11032;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
11602;;;INTARIAN_PEPPER_ROOT;XIRECS;57007.0;3
13830;;;INTARIAN_PEPPER_ROOT;XIRECS;57019.0;7
14254;;;INTARIAN_PEPPER_ROOT;XIRECS;57010.0;7
19278;;;INTARIAN_PEPPER_ROOT;XIRECS;57009.0;3
19374;;;INTARIAN_PEPPER_ROOT;XIRECS;57026.0;7
19699;;;INTARIAN_PEPPER_ROOT;XIRECS;57027.0;6
21083;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
21235;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
23065;;;ASH_COATED_OSMIUM;XIRECS;9984.0;6
26683;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
28452;;;INTARIAN_PEPPER_ROOT;XIRECS;57035.0;5
29220;;;INTARIAN_PEPPER_ROOT;XIRECS;57022.0;3
34321;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
36311;;;ASH_COATED_OSMIUM;XIRECS;10006.0;8
37624;;;INTARIAN_PEPPER_ROOT;XIRECS;57040.0;6
39401;;;INTARIAN_PEPPER_ROOT;XIRECS;57049.0;7
41651;;;INTARIAN_PEPPER_ROOT;XIRECS;57037.0;3
42013;;;INTARIAN_PEPPER_ROOT;XIRECS;57047.0;7
42769;;;INTARIAN_PEPPER_ROOT;XIRECS;57038.0;4
43169;;;INTARIAN_PEPPER_ROOT;XIRECS;57054.0;7
43528;;;INTARIAN_PEPPER_ROOT;XIRECS;57050.0;7
43847;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
44536;;;ASH_COATED_OSMIUM;XIRECS;10013.0;2
47394;;;INTARIAN_PEPPER_ROOT;XIRECS;57042.0;4
49054;;;ASH_COATED_OSMIUM;XIRECS;9983.0;3
51311;;;ASH_COATED_OSMIUM;XIRECS;9985.0;5
53018;;;INTARIAN_PEPPER_ROOT;XIRECS;57059.0;4
53639;;;INTARIAN_PEPPER_ROOT;XIRECS;57067.0;6
53805;;;INTARIAN_PEPPER_ROOT;XIRECS;57046.0;7
54854;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
55474;;;ASH_COATED_OSMIUM;XIRECS;10001.0;7
56780;;;INTARIAN_PEPPER_ROOT;XIRECS;57063.0;7
58645;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
59586;;;INTARIAN_PEPPER_ROOT;XIRECS;57054.0;5
63360;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
64819;;;ASH_COATED_OSMIUM;XIRECS;10007.0;3
64963;;;INTARIAN_PEPPER_ROOT;XIRECS;57058.0;6
66067;;;INTARIAN_PEPPER_ROOT;XIRECS;57055.0;6
67083;;;INTARIAN_PEPPER_ROOT;XIRECS;57072.0;5
67097;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
70213;;;INTARIAN_PEPPER_ROOT;XIRECS;57065.0;6
70846;;;ASH_COATED_OSMIUM;XIRECS;9986.0;7
71416;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
72590;;;INTARIAN_PEPPER_ROOT;XIRECS;57068.0;7
72824;;;INTARIAN_PEPPER_ROOT;XIRECS;57081.0;7
73674;;;ASH_COATED_OSMIUM;XIRECS;10022.0;7
74411;;;INTARIAN_PEPPER_ROOT;XIRECS;57083.0;4
74574;;;INTARIAN_PEPPER_ROOT;XIRECS;57066.0;4
75585;;;INTARIAN_PEPPER_ROOT;XIRECS;57083.0;3
77376;;;INTARIAN_PEPPER_ROOT;XIRECS;57068.0;5
78072;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
78486;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
