day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
30;0;ASH_COATED_OSMIUM;9996;13;9994;28;9993;12;10014;12;10015;12;10016;13;10005.0;0.0
30;0;INTARIAN_PEPPER_ROOT;42993;10;42991;23;42989;23;43007;12;43010;19;43012;11;43000.0;0.0
30;100;ASH_COATED_OSMIUM;9992;12;9989;13;9986;14;10008;4;10011;12;10012;13;10000.5;0.0
30;100;INTARIAN_PEPPER_ROOT;42995;10;;;;;43009;12;;;;;43002.0;0.0
30;200;ASH_COATED_OSMIUM;9990;20;9989;12;;;10006;11;10008;13;;;9998.0;0.0
30;200;INTARIAN_PEPPER_ROOT;42995;8;42993;10;42991;8;43007;9;43008;9;43011;11;43001.0;0.0
30;300;ASH_COATED_OSMIUM;9988;11;;;;;10007;11;;;;;9997.5;0.0
30;300;INTARIAN_PEPPER_ROOT;42992;11;42989;22;42988;12;43005;10;43007;21;43009;10;42998.5;0.0
30;400;ASH_COATED_OSMIUM;9990;10;;;;;10006;12;;;;;9998.5;0.0
30;400;INTARIAN_PEPPER_ROOT;42991;8;42990;12;;;43006;11;43007;11;;;42999.0;0.0
30;500;ASH_COATED_OSMIUM;9991;29;;;;;10009;14;;;;;10000.0;0.0
30;500;INTARIAN_PEPPER_ROOT;42996;24;42993;10;;;43009;11;43011;12;;;43002.5;0.0
30;600;ASH_COATED_OSMIUM;9990;13;9989;15;;;10006;10;10007;28;;;9998.5;0.0
30;600;INTARIAN_PEPPER_ROOT;42995;12;42993;9;;;43007;8;43009;17;;;43001.0;0.0
30;700;ASH_COATED_OSMIUM;9996;10;;;;;10003;28;;;;;10000.0;0.0
30;700;INTARIAN_PEPPER_ROOT;42998;12;42996;10;42995;8;43014;11;43017;8;43019;12;43006.5;0.0
30;800;ASH_COATED_OSMIUM;9986;10;9983;23;9981;14;10002;14;10005;11;10006;12;9994.0;0.0
30;800;INTARIAN_PEPPER_ROOT;43002;12;43000;12;;;43005;10;43007;12;;;43003.5;0.0
30;900;ASH_COATED_OSMIUM;9984;13;9982;14;9981;15;10003;14;10005;13;10007;12;9994.0;0.0
30;900;INTARIAN_PEPPER_ROOT;42994;16;42992;12;;;43006;12;43007;24;;;43000.0;0.0
30;1000;ASH_COATED_OSMIUM;9986;20;;;;;10004;15;;;;;9995.5;0.0
30;1000;INTARIAN_PEPPER_ROOT;42995;9;;;;;43002;12;;;;;42998.5;0.0
30;1100;ASH_COATED_OSMIUM;9986;10;9984;13;;;10002;13;10004;11;;;9994.5;0.0
30;1100;INTARIAN_PEPPER_ROOT;42999;11;42997;12;42996;9;43013;10;43014;11;43016;10;43006.5;0.0
30;1200;ASH_COATED_OSMIUM;9985;10;9984;14;;;10001;15;10003;11;;;9993.5;0.0
30;1200;INTARIAN_PEPPER_ROOT;42993;24;42992;11;;;43007;10;43008;10;;;43000.0;0.0
30;1300;ASH_COATED_OSMIUM;9981;25;9978;22;;;9997;14;9998;12;;;9989.5;0.0
30;1300;INTARIAN_PEPPER_ROOT;42997;22;42996;10;;;43009;9;43011;8;;;43003.5;0.0
30;1400;ASH_COATED_OSMIUM;9985;13;9982;21;9980;13;10001;11;10004;13;10005;21;9993.5;0.0
30;1400;INTARIAN_PEPPER_ROOT;42996;11;;;;;43011;10;;;;;43003.5;0.0
30;1500;ASH_COATED_OSMIUM;9987;10;9986;15;;;10003;11;10006;13;;;9995.5;0.0
30;1500;INTARIAN_PEPPER_ROOT;42995;23;42992;8;;;43009;8;43011;8;;;43002.5;0.0
30;1600;ASH_COATED_OSMIUM;9989;13;9986;11;9983;15;10007;12;10009;14;10010;12;9998.0;0.0
30;1600;INTARIAN_PEPPER_ROOT;42992;15;42989;20;42986;9;43006;12;43008;11;43011;8;42999.0;0.0
30;1700;ASH_COATED_OSMIUM;9987;12;;;;;10005;10;;;;;9996.5;0.0
30;1700;INTARIAN_PEPPER_ROOT;42993;11;;;;;43009;4;;;;;43001.5;0.0
30;1800;ASH_COATED_OSMIUM;9988;14;9986;12;9984;12;10007;15;10008;22;10010;14;9997.5;0.0
30;1800;INTARIAN_PEPPER_ROOT;42996;8;42994;8;42991;11;43007;8;43010;8;43013;12;43002.0;0.0
30;1900;ASH_COATED_OSMIUM;9991;15;9988;12;;;10007;12;10009;10;;;9999.5;0.0
30;1900;INTARIAN_PEPPER_ROOT;42994;10;;;;;43005;8;;;;;43000.0;0.0
30;2000;ASH_COATED_OSMIUM;9991;25;;;;;10010;20;;;;;10000.5;0.0
30;2000;INTARIAN_PEPPER_ROOT;42993;8;;;;;43006;15;;;;;43000.0;0.0
30;2100;ASH_COATED_OSMIUM;9992;12;9991;13;;;10011;11;10012;23;;;10002.0;0.0
30;2100;INTARIAN_PEPPER_ROOT;42994;12;;;;;43008;9;;;;;43001.5;0.0
30;2200;ASH_COATED_OSMIUM;9991;14;9989;10;;;10007;14;10009;13;;;9999.0;0.0
30;2200;INTARIAN_PEPPER_ROOT;42996;8;42993;9;;;43012;12;43015;8;;;43004.5;0.0
30;2300;ASH_COATED_OSMIUM;9993;13;9992;15;9990;11;10011;12;10014;25;10017;15;10002.0;0.0
30;2300;INTARIAN_PEPPER_ROOT;42993;12;;;;;43007;10;;;;;43000.0;0.0
30;2400;ASH_COATED_OSMIUM;9996;14;;;;;10012;11;;;;;10004.0;0.0
30;2400;INTARIAN_PEPPER_ROOT;43000;12;;;;;43011;10;;;;;43006.0;0.0
30;2500;ASH_COATED_OSMIUM;9990;15;9989;13;9988;10;10006;10;10008;13;10010;24;9998.5;0.0
30;2500;INTARIAN_PEPPER_ROOT;42995;24;42993;8;;;43009;10;43012;10;;;43002.5;0.0
30;2600;ASH_COATED_OSMIUM;9989;10;9986;13;9985;21;10007;14;10008;13;10009;14;9998.0;0.0
30;2600;INTARIAN_PEPPER_ROOT;42998;11;42997;9;42995;8;43010;11;43012;8;43015;19;43004.0;0.0
30;2700;ASH_COATED_OSMIUM;9991;15;9988;11;9985;10;10007;15;10009;15;10011;13;9999.0;0.0
30;2700;INTARIAN_PEPPER_ROOT;42997;12;42994;10;;;43008;25;43011;12;;;43002.5;0.0
30;2800;ASH_COATED_OSMIUM;9988;12;9987;12;;;10004;11;10006;30;;;9996.5;0.0
30;2800;INTARIAN_PEPPER_ROOT;42996;11;42994;12;;;43010;11;43011;8;;;43003.0;0.0
30;2900;ASH_COATED_OSMIUM;9983;11;;;;;10001;22;;;;;9992.0;0.0
30;2900;INTARIAN_PEPPER_ROOT;42993;12;42991;9;42989;22;43011;8;43014;11;43016;11;43002.0;0.0
30;3000;ASH_COATED_OSMIUM;9988;13;9985;13;9982;20;10004;13;10005;13;10007;10;9996.5;0.0
30;3000;INTARIAN_PEPPER_ROOT;42995;10;42994;9;42993;12;43007;10;43009;8;43012;8;43001.5;0.0
30;3100;ASH_COATED_OSMIUM;9988;14;9987;12;;;10004;12;10006;13;;;9996.5;0.0
30;3100;INTARIAN_PEPPER_ROOT;42996;10;42994;24;;;43012;17;43013;8;;;43004.0;0.0
30;3200;ASH_COATED_OSMIUM;9989;12;;;;;10005;2;;;;;9997.0;0.0
30;3200;INTARIAN_PEPPER_ROOT;42992;11;42989;16;;;43011;19;43014;8;;;43001.5;0.0
30;3300;ASH_COATED_OSMIUM;9987;23;;;;;10005;12;;;;;9996.5;0.0
30;3300;INTARIAN_PEPPER_ROOT;42999;8;42998;23;;;43011;10;43013;9;;;43005.5;0.0
30;3400;ASH_COATED_OSMIUM;9987;10;;;;;10003;10;;;;;9995.5;0.0
30;3400;INTARIAN_PEPPER_ROOT;42994;11;42993;9;;;43007;10;43008;12;;;43000.5;0.0
30;3500;ASH_COATED_OSMIUM;9985;10;9982;15;9981;14;10003;22;10004;12;10007;15;9994.5;0.0
30;3500;INTARIAN_PEPPER_ROOT;42994;12;42993;12;42992;10;43005;12;43008;12;43009;10;43000.0;0.0
30;3600;ASH_COATED_OSMIUM;9989;10;9987;10;;;10005;10;10006;14;;;9997.0;0.0
30;3600;INTARIAN_PEPPER_ROOT;42997;12;;;;;43009;9;;;;;43003.5;0.0
30;3700;ASH_COATED_OSMIUM;9990;12;;;;;10006;11;;;;;9998.5;0.0
30;3700;INTARIAN_PEPPER_ROOT;42998;8;42995;10;;;43010;8;43011;12;;;43004.0;0.0
30;3800;ASH_COATED_OSMIUM;9989;12;9988;10;;;10008;11;10009;11;;;9998.5;0.0
30;3800;INTARIAN_PEPPER_ROOT;42996;11;;;;;43009;9;;;;;43002.5;0.0
30;3900;ASH_COATED_OSMIUM;9995;12;;;;;10011;12;;;;;10003.0;0.0
30;3900;INTARIAN_PEPPER_ROOT;42994;9;42993;10;42990;21;43008;9;43011;20;43013;10;43001.5;0.0
30;4000;ASH_COATED_OSMIUM;10000;15;9999;14;;;10016;10;10019;15;;;10008.0;0.0
30;4000;INTARIAN_PEPPER_ROOT;42997;23;42996;12;42995;11;43008;8;43011;11;43014;8;43002.5;0.0
30;4100;ASH_COATED_OSMIUM;10000;13;;;;;10016;15;;;;;10008.5;0.0
30;4100;INTARIAN_PEPPER_ROOT;42998;8;42996;10;;;43010;5;43012;12;;;43004.0;0.0
30;4200;ASH_COATED_OSMIUM;9997;10;9996;26;9995;14;10013;12;10016;13;10018;15;10005.0;0.0
30;4200;INTARIAN_PEPPER_ROOT;43000;9;42997;11;;;43017;12;43018;25;;;43008.5;0.0
30;4300;ASH_COATED_OSMIUM;9994;14;9991;12;;;10012;22;10014;10;;;10003.0;0.0
30;4300;INTARIAN_PEPPER_ROOT;43000;10;42998;10;42995;11;43009;8;43012;11;43015;12;43005.0;0.0
30;4400;ASH_COATED_OSMIUM;9994;13;9993;15;;;10010;15;10012;14;;;10002.5;0.0
30;4400;INTARIAN_PEPPER_ROOT;43000;11;42999;12;;;43011;12;43012;8;;;43005.5;0.0
30;4500;ASH_COATED_OSMIUM;9990;26;;;;;10006;20;;;;;9998.5;0.0
30;4500;INTARIAN_PEPPER_ROOT;42997;9;42996;11;42995;12;43013;8;43016;11;43019;15;43005.0;0.0
30;4600;ASH_COATED_OSMIUM;9995;2;9993;15;9990;11;10011;12;10014;15;10017;12;10003.5;0.0
30;4600;INTARIAN_PEPPER_ROOT;43001;11;;;;;43012;12;;;;;43007.0;0.0
30;4700;ASH_COATED_OSMIUM;9995;10;9994;15;9991;20;10011;12;10013;11;10015;12;10003.5;0.0
30;4700;INTARIAN_PEPPER_ROOT;43000;8;42997;11;42995;10;43013;11;43015;12;43018;25;43007.0;0.0
30;4800;ASH_COATED_OSMIUM;9996;27;;;;;10012;24;;;;;10004.5;0.0
30;4800;INTARIAN_PEPPER_ROOT;42999;10;;;;;43015;8;;;;;43007.0;0.0
30;4900;ASH_COATED_OSMIUM;9999;15;9996;30;;;10015;11;10018;4;;;10007.0;0.0
30;4900;INTARIAN_PEPPER_ROOT;43002;9;43001;19;;;43013;10;43016;11;;;43007.5;0.0
30;5000;ASH_COATED_OSMIUM;9996;13;9993;24;;;10012;10;10013;21;;;10004.5;0.0
30;5000;INTARIAN_PEPPER_ROOT;42999;11;;;;;43013;9;;;;;43006.0;0.0
30;5100;ASH_COATED_OSMIUM;9998;9;9996;5;;;10014;26;10017;11;;;10006.0;0.0
30;5100;INTARIAN_PEPPER_ROOT;42995;11;;;;;43011;12;;;;;43003.0;0.0
30;5200;ASH_COATED_OSMIUM;9990;13;9989;13;;;10009;14;10010;10;;;10000.0;0.0
30;5200;INTARIAN_PEPPER_ROOT;43002;8;43001;12;;;43015;12;43016;8;;;43008.5;0.0
30;5300;ASH_COATED_OSMIUM;9997;10;9995;21;;;10013;14;10016;26;;;10005.0;0.0
30;5300;INTARIAN_PEPPER_ROOT;43002;21;43001;9;;;43014;9;43015;10;;;43008.0;0.0
30;5400;ASH_COATED_OSMIUM;9995;15;;;;;10014;10;;;;;10005.0;0.0
30;5400;INTARIAN_PEPPER_ROOT;42998;10;;;;;43011;4;;;;;43004.5;0.0
30;5500;ASH_COATED_OSMIUM;9997;14;;;;;10013;11;;;;;10005.5;0.0
