day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
4;0;ASH_COATED_OSMIUM;9988;14;9987;12;;;10006;10;10009;10;;;9997.0;0.0
4;0;INTARIAN_PEPPER_ROOT;16996;8;16993;9;;;17010;11;17011;20;;;17003.5;0.0
4;100;ASH_COATED_OSMIUM;9994;12;9993;12;;;10010;20;10013;15;;;10002.5;0.0
4;100;INTARIAN_PEPPER_ROOT;16990;19;16989;12;16987;24;17006;10;17007;9;17010;8;16998.5;0.0
4;200;ASH_COATED_OSMIUM;9994;21;9991;3;;;10010;10;10011;15;;;10002.5;0.0
4;200;INTARIAN_PEPPER_ROOT;16994;8;16991;23;;;17007;19;17008;4;;;17001.0;0.0
4;300;ASH_COATED_OSMIUM;9994;15;9992;10;;;10010;12;10013;23;;;10002.0;0.0
4;300;INTARIAN_PEPPER_ROOT;16994;10;16991;11;;;17006;12;17009;10;;;17000.0;0.0
4;400;ASH_COATED_OSMIUM;9988;27;9986;21;;;10004;14;10007;15;;;9996.5;0.0
4;400;INTARIAN_PEPPER_ROOT;17001;17;17000;11;16998;12;17012;9;17014;10;17017;11;17007.0;0.0
4;500;ASH_COATED_OSMIUM;9988;10;9985;15;;;10004;13;10006;10;;;9996.0;0.0
4;500;INTARIAN_PEPPER_ROOT;16995;12;16993;8;;;17008;9;17011;8;;;17002.0;0.0
4;600;ASH_COATED_OSMIUM;9988;10;;;;;10004;12;;;;;9996.5;0.0
4;600;INTARIAN_PEPPER_ROOT;16993;18;16992;11;16990;9;17006;9;17009;25;17011;10;17000.0;0.0
4;700;ASH_COATED_OSMIUM;9991;13;9988;14;;;10001;26;10003;13;;;9996.5;0.0
4;700;INTARIAN_PEPPER_ROOT;16993;11;16990;18;;;17008;11;17010;8;;;17001.0;0.0
4;800;ASH_COATED_OSMIUM;9992;14;;;;;10011;5;;;;;10001.5;0.0
4;800;INTARIAN_PEPPER_ROOT;16996;9;16995;12;;;17010;11;17012;11;;;17003.5;0.0
