timestamp;buyer;seller;symbol;currency;price;quantity
667;;;ASH_COATED_OSMIUM;XIRECS;9998.0;5
1663;;;INTARIAN_PEPPER_ROOT;XIRECS;39995.0;4
1886;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
5477;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
7096;;;INTARIAN_PEPPER_ROOT;XIRECS;40018.0;4
7479;;;ASH_COATED_OSMIUM;XIRECS;9995.0;5
8225;;;INTARIAN_PEPPER_ROOT;XIRECS;40000.0;7
8323;;;INTARIAN_PEPPER_ROOT;XIRECS;40016.0;7
11616;;;ASH_COATED_OSMIUM;XIRECS;9991.0;4
12227;;;ASH_COATED_OSMIUM;XIRECS;10006.0;9
14354;;;ASH_COATED_OSMIUM;XIRECS;9981.0;9
15100;;;ASH_COATED_OSMIUM;XIRECS;9997.0;6
15272;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
16582;;;INTARIAN_PEPPER_ROOT;XIRECS;40007.0;7
16743;;;INTARIAN_PEPPER_ROOT;XIRECS;40015.0;6
18129;;;ASH_COATED_OSMIUM;XIRECS;10017.0;10
18150;;;INTARIAN_PEPPER_ROOT;XIRECS;40011.0;5
18887;;;INTARIAN_PEPPER_ROOT;XIRECS;40023.0;6
19323;;;ASH_COATED_OSMIUM;XIRECS;9988.0;2
20160;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
22087;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
23897;;;ASH_COATED_OSMIUM;XIRECS;10000.0;3
24382;;;ASH_COATED_OSMIUM;XIRECS;9988.0;5
27236;;;ASH_COATED_OSMIUM;XIRECS;9988.0;5
29125;;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
30665;;;ASH_COATED_OSMIUM;XIRECS;10006.0;8
32543;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
34432;;;ASH_COATED_OSMIUM;XIRECS;9998.0;4
35078;;;ASH_COATED_OSMIUM;XIRECS;10011.0;7
36292;;;INTARIAN_PEPPER_ROOT;XIRECS;40045.0;6
37292;;;INTARIAN_PEPPER_ROOT;XIRECS;40041.0;7
37951;;;INTARIAN_PEPPER_ROOT;XIRECS;40036.0;4
38458;;;ASH_COATED_OSMIUM;XIRECS;9986.0;7
41197;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
