timestamp;buyer;seller;symbol;currency;price;quantity
830;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
2813;;;INTARIAN_PEPPER_ROOT;XIRECS;25996.0;5
3905;;;ASH_COATED_OSMIUM;XIRECS;9988.0;2
4475;;;INTARIAN_PEPPER_ROOT;XIRECS;25991.0;4
5562;;;INTARIAN_PEPPER_ROOT;XIRECS;26013.0;4
5595;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
6045;;;INTARIAN_PEPPER_ROOT;XIRECS;25997.0;6
6127;;;INTARIAN_PEPPER_ROOT;XIRECS;25996.0;6
8461;;;INTARIAN_PEPPER_ROOT;XIRECS;26003.0;8
9392;;;ASH_COATED_OSMIUM;XIRECS;10003.0;2
12746;;;ASH_COATED_OSMIUM;XIRECS;9985.0;9
17362;;;INTARIAN_PEPPER_ROOT;XIRECS;26025.0;7
19005;;;INTARIAN_PEPPER_ROOT;XIRECS;26018.0;7
19555;;;INTARIAN_PEPPER_ROOT;XIRECS;26030.0;4
20155;;;ASH_COATED_OSMIUM;XIRECS;10002.0;9
20206;;;INTARIAN_PEPPER_ROOT;XIRECS;26025.0;3
20936;;;ASH_COATED_OSMIUM;XIRECS;9985.0;2
22413;;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
24049;;;INTARIAN_PEPPER_ROOT;XIRECS;26019.0;7
28701;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
29134;;;INTARIAN_PEPPER_ROOT;XIRECS;26034.0;4
29656;;;INTARIAN_PEPPER_ROOT;XIRECS;26039.0;6
29857;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
32114;;;ASH_COATED_OSMIUM;XIRECS;9995.0;6
32291;;;ASH_COATED_OSMIUM;XIRECS;9996.0;10
34071;;;ASH_COATED_OSMIUM;XIRECS;9993.0;9
35434;;;INTARIAN_PEPPER_ROOT;XIRECS;26043.0;4
35857;;;INTARIAN_PEPPER_ROOT;XIRECS;26045.0;4
39559;;;INTARIAN_PEPPER_ROOT;XIRECS;26032.0;3
40375;;;INTARIAN_PEPPER_ROOT;XIRECS;26052.0;7
42836;;;INTARIAN_PEPPER_ROOT;XIRECS;26036.0;4
43155;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
43229;;;ASH_COATED_OSMIUM;XIRECS;10013.0;4
44589;;;ASH_COATED_OSMIUM;XIRECS;9999.0;5
46211;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
46379;;;ASH_COATED_OSMIUM;XIRECS;10006.0;3
47448;;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
50971;;;ASH_COATED_OSMIUM;XIRECS;9988.0;7
