day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
9;0;ASH_COATED_OSMIUM;9989;14;;;;;10008;8;;;;;9998.5;0.0
9;0;INTARIAN_PEPPER_ROOT;21994;12;21991;11;;;22007;22;22010;12;;;22001.0;0.0
9;100;ASH_COATED_OSMIUM;9996;13;;;;;10012;11;;;;;10004.0;0.0
9;100;INTARIAN_PEPPER_ROOT;21995;9;21994;9;21993;8;22007;11;22009;21;22011;8;22001.5;0.0
9;200;ASH_COATED_OSMIUM;9991;15;;;;;10007;14;;;;;9999.0;0.0
9;200;INTARIAN_PEPPER_ROOT;21993;16;;;;;22009;22;;;;;22001.0;0.0
9;300;ASH_COATED_OSMIUM;9996;13;;;;;10012;11;;;;;10004.5;0.0
9;300;INTARIAN_PEPPER_ROOT;21994;9;;;;;22008;10;;;;;22001.0;0.0
9;400;ASH_COATED_OSMIUM;9990;13;9989;12;;;10006;12;10009;10;;;9998.5;0.0
9;400;INTARIAN_PEPPER_ROOT;21990;19;;;;;22004;8;;;;;21997.0;0.0
9;500;ASH_COATED_OSMIUM;9989;13;;;;;10007;15;;;;;9998.5;0.0
9;500;INTARIAN_PEPPER_ROOT;21993;10;;;;;22005;10;;;;;21999.0;0.0
9;600;ASH_COATED_OSMIUM;9995;14;9992;11;;;10013;10;10014;12;;;10004.0;0.0
9;600;INTARIAN_PEPPER_ROOT;21999;24;;;;;22010;11;;;;;22004.5;0.0
9;700;ASH_COATED_OSMIUM;9990;15;9987;12;9985;10;10006;15;10008;15;10010;15;9998.5;0.0
9;700;INTARIAN_PEPPER_ROOT;21996;12;21993;10;21990;10;22008;9;22010;12;22012;12;22002.5;0.0
9;800;ASH_COATED_OSMIUM;9996;12;9995;27;;;10012;13;10014;15;;;10004.0;0.0
9;800;INTARIAN_PEPPER_ROOT;21994;10;;;;;22007;9;;;;;22001.0;0.0
9;900;ASH_COATED_OSMIUM;9991;26;9989;14;;;10007;14;10008;15;;;9999.0;0.0
9;900;INTARIAN_PEPPER_ROOT;21998;12;21997;12;;;22011;8;22012;9;;;22005.0;0.0
9;1000;ASH_COATED_OSMIUM;9990;3;9989;15;9986;13;10006;15;10007;15;10008;15;9998.5;0.0
9;1000;INTARIAN_PEPPER_ROOT;21993;8;21991;11;;;22007;8;22010;8;;;22000.0;0.0
9;1100;ASH_COATED_OSMIUM;9989;11;;;;;10010;11;;;;;9999.5;0.0
9;1100;INTARIAN_PEPPER_ROOT;21992;12;;;;;22005;11;;;;;21998.5;0.0
9;1200;ASH_COATED_OSMIUM;9994;13;9991;11;9990;10;10005;30;10006;12;10007;11;10000.0;0.0
