day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
47;0;ASH_COATED_OSMIUM;10002;14;10001;13;;;10018;11;10020;11;;;10010.5;0.0
47;0;INTARIAN_PEPPER_ROOT;59992;12;59991;8;59988;11;60004;9;60005;16;60007;8;59998.5;0.0
47;100;ASH_COATED_OSMIUM;10002;11;10001;10;10000;6;10018;11;10021;12;10022;11;10010.5;0.0
47;100;INTARIAN_PEPPER_ROOT;59993;9;59991;11;;;60005;11;60006;9;;;59999.5;0.0
47;200;ASH_COATED_OSMIUM;9996;13;9993;11;;;10012;12;10013;15;;;10004.5;0.0
47;200;INTARIAN_PEPPER_ROOT;59992;12;59991;11;;;60005;11;60008;8;;;59998.5;0.0
47;300;ASH_COATED_OSMIUM;9999;14;9998;14;;;10015;10;10018;10;;;10007.5;0.0
47;300;INTARIAN_PEPPER_ROOT;59996;9;;;;;60008;11;;;;;60002.5;0.0
47;400;ASH_COATED_OSMIUM;9994;14;9992;5;;;10010;15;10012;13;;;10002.0;0.0
47;400;INTARIAN_PEPPER_ROOT;59996;20;59993;8;;;60012;8;60013;11;;;60004.0;0.0
47;500;ASH_COATED_OSMIUM;9997;10;;;;;10013;13;;;;;10005.0;0.0
47;500;INTARIAN_PEPPER_ROOT;59995;17;;;;;60007;15;;;;;60001.0;0.0
47;600;ASH_COATED_OSMIUM;9994;15;;;;;10010;15;;;;;10002.0;0.0
47;600;INTARIAN_PEPPER_ROOT;59992;19;59990;20;59989;11;60007;10;60008;9;60011;9;59999.5;0.0
47;700;ASH_COATED_OSMIUM;9995;13;9992;10;9991;14;10014;11;10016;15;10017;4;10004.5;0.0
47;700;INTARIAN_PEPPER_ROOT;59995;25;59994;21;;;60009;12;60011;8;;;60002.5;0.0
47;800;ASH_COATED_OSMIUM;9998;14;9995;11;;;10008;11;10009;15;;;10003.5;0.0
47;800;INTARIAN_PEPPER_ROOT;59991;11;59989;9;;;60006;16;60008;16;;;59999.0;0.0
47;900;ASH_COATED_OSMIUM;9994;14;9991;14;;;10012;11;10015;11;;;10003.0;0.0
47;900;INTARIAN_PEPPER_ROOT;59995;10;59993;12;59990;11;60009;12;60010;12;60011;18;60002.0;0.0
47;1000;ASH_COATED_OSMIUM;9994;11;;;;;10010;10;;;;;10002.5;0.0
47;1000;INTARIAN_PEPPER_ROOT;59995;9;59993;9;;;60008;10;60010;8;;;60002.0;0.0
47;1100;ASH_COATED_OSMIUM;9997;10;;;;;10013;12;;;;;10005.0;0.0
47;1100;INTARIAN_PEPPER_ROOT;59991;11;59988;8;;;60008;20;60010;17;;;59999.5;0.0
47;1200;ASH_COATED_OSMIUM;9998;11;9995;13;9993;11;10014;13;10016;14;10018;10;10006.0;0.0
47;1200;INTARIAN_PEPPER_ROOT;59993;11;;;;;60005;12;;;;;59999.5;0.0
47;1300;ASH_COATED_OSMIUM;9993;11;;;;;10009;10;;;;;10001.0;0.0
47;1300;INTARIAN_PEPPER_ROOT;59996;8;;;;;60007;9;;;;;60001.5;0.0
47;1400;ASH_COATED_OSMIUM;9991;11;9988;13;9987;20;10007;15;10010;25;10012;10;9999.0;0.0
47;1400;INTARIAN_PEPPER_ROOT;59995;3;59993;23;;;60009;11;60012;11;;;60002.0;0.0
47;1500;ASH_COATED_OSMIUM;9995;11;9994;14;9993;27;10011;14;10013;12;10014;15;10003.0;0.0
47;1500;INTARIAN_PEPPER_ROOT;59989;25;;;;;60006;9;;;;;59997.5;0.0
47;1600;ASH_COATED_OSMIUM;9993;14;9992;13;9989;11;10011;14;10013;15;10016;13;10002.5;0.0
47;1600;INTARIAN_PEPPER_ROOT;59994;12;59992;12;;;60005;10;60006;15;;;59999.5;0.0
47;1700;ASH_COATED_OSMIUM;9996;14;;;;;10008;12;;;;;10002.0;0.0
47;1700;INTARIAN_PEPPER_ROOT;59999;15;59997;9;;;60012;8;60013;11;;;60005.5;0.0
47;1800;ASH_COATED_OSMIUM;9991;13;9989;11;;;10007;26;10010;10;;;9999.0;0.0
47;1800;INTARIAN_PEPPER_ROOT;59996;16;59993;10;;;60007;12;60010;18;;;60002.0;0.0
47;1900;ASH_COATED_OSMIUM;9991;13;9989;15;;;10007;10;10009;11;;;9999.0;0.0
47;1900;INTARIAN_PEPPER_ROOT;59998;10;59996;10;;;60013;9;60014;10;;;60005.5;0.0
47;2000;ASH_COATED_OSMIUM;9996;12;;;;;10012;27;;;;;10004.5;0.0
47;2000;INTARIAN_PEPPER_ROOT;59996;11;59995;9;;;60011;16;60014;9;;;60004.0;0.0
47;2100;ASH_COATED_OSMIUM;9989;11;9986;14;;;10005;14;10007;3;;;9997.0;0.0
47;2100;INTARIAN_PEPPER_ROOT;59993;8;59990;8;59987;8;60009;8;60010;10;60012;21;60001.5;0.0
47;2200;ASH_COATED_OSMIUM;9991;11;9990;14;;;10007;23;10008;30;;;9999.5;0.0
47;2200;INTARIAN_PEPPER_ROOT;60000;9;59998;22;;;60015;21;60017;11;;;60007.5;0.0
47;2300;ASH_COATED_OSMIUM;9995;23;;;;;10011;14;;;;;10003.5;0.0
47;2300;INTARIAN_PEPPER_ROOT;59998;10;;;;;60010;11;;;;;60004.5;0.0
47;2400;ASH_COATED_OSMIUM;9995;11;;;;;10011;10;;;;;10003.5;0.0
47;2400;INTARIAN_PEPPER_ROOT;59995;10;59993;11;;;60007;21;60009;11;;;60001.5;0.0
47;2500;ASH_COATED_OSMIUM;9996;10;9993;15;9990;15;10006;8;10009;11;10010;10;10001.0;0.0
47;2500;INTARIAN_PEPPER_ROOT;59996;8;59993;9;;;60010;9;60011;18;;;60003.5;0.0
47;2600;ASH_COATED_OSMIUM;9994;15;9992;15;9989;25;10010;13;10012;11;10014;10;10002.5;0.0
47;2600;INTARIAN_PEPPER_ROOT;59999;8;59998;12;;;60012;12;60015;19;;;60005.5;0.0
47;2700;ASH_COATED_OSMIUM;9995;14;9993;12;9992;13;10011;25;10012;15;10015;15;10003.5;0.0
47;2700;INTARIAN_PEPPER_ROOT;59993;8;59992;8;;;60006;9;60008;9;;;60000.0;0.0
47;2800;ASH_COATED_OSMIUM;9996;13;;;;;10012;5;;;;;10004.5;0.0
47;2800;INTARIAN_PEPPER_ROOT;60005;11;;;;;60007;11;;;;;60006.5;0.0
47;2900;ASH_COATED_OSMIUM;9996;13;;;;;10012;13;;;;;10004.5;0.0
47;2900;INTARIAN_PEPPER_ROOT;60004;8;;;;;60008;11;;;;;60006.0;0.0
47;3000;ASH_COATED_OSMIUM;9997;10;;;;;10013;12;;;;;10005.0;0.0
47;3000;INTARIAN_PEPPER_ROOT;60000;10;;;;;60013;8;;;;;60006.5;0.0
47;3100;ASH_COATED_OSMIUM;10002;12;10000;15;;;10018;14;10021;29;;;10010.0;0.0
47;3100;INTARIAN_PEPPER_ROOT;59998;23;;;;;60010;9;;;;;60004.5;0.0
47;3200;ASH_COATED_OSMIUM;9999;10;9998;15;9997;29;10015;14;10016;11;10019;28;10007.0;0.0
47;3200;INTARIAN_PEPPER_ROOT;59996;11;59995;10;59993;15;60008;12;60010;11;60011;9;60002.5;0.0
47;3300;ASH_COATED_OSMIUM;9997;12;9996;10;;;10013;22;10016;14;;;10005.5;0.0
47;3300;INTARIAN_PEPPER_ROOT;59998;7;59995;12;59992;9;60009;11;60010;12;60013;11;60004.0;0.0
47;3400;ASH_COATED_OSMIUM;10003;11;10002;28;10001;10;10019;11;10020;10;10023;29;10011.5;0.0
47;3400;INTARIAN_PEPPER_ROOT;59995;10;59994;9;;;60008;6;60011;10;;;60002.0;0.0
47;3500;ASH_COATED_OSMIUM;10001;25;9998;22;;;10020;15;10023;12;;;10011.0;0.0
47;3500;INTARIAN_PEPPER_ROOT;59997;9;59996;11;59993;10;60013;10;60014;11;60016;8;60005.0;0.0
47;3600;ASH_COATED_OSMIUM;10001;10;9999;14;;;10020;12;10021;25;;;10011.0;0.0
47;3600;INTARIAN_PEPPER_ROOT;59997;6;59996;8;59995;8;60010;9;60012;12;60015;10;60003.5;0.0
47;3700;ASH_COATED_OSMIUM;9994;11;9993;12;9990;14;10012;15;10015;10;10017;10;10003.0;0.0
47;3700;INTARIAN_PEPPER_ROOT;60001;9;59999;8;59998;17;60013;10;60016;8;60018;9;60007.0;0.0
47;3800;ASH_COATED_OSMIUM;9985;12;9983;14;;;10006;12;10007;15;;;9996.0;0.0
47;3800;INTARIAN_PEPPER_ROOT;59997;20;59996;12;;;60010;23;60013;12;;;60003.5;0.0
47;3900;ASH_COATED_OSMIUM;9988;12;;;;;10009;15;;;;;9999.0;0.0
47;3900;INTARIAN_PEPPER_ROOT;59993;10;59990;23;;;60008;11;60010;10;;;60000.5;0.0
