day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
34;0;ASH_COATED_OSMIUM;9988;22;9985;14;;;10006;14;10009;10;;;9997.5;0.0
34;0;INTARIAN_PEPPER_ROOT;46991;11;46989;10;;;47004;12;47006;12;;;46998.0;0.0
34;100;ASH_COATED_OSMIUM;9986;13;9985;12;;;10002;13;10004;10;;;9994.5;0.0
34;100;INTARIAN_PEPPER_ROOT;46991;6;46990;10;;;47007;11;47008;9;;;46999.0;0.0
34;200;ASH_COATED_OSMIUM;9989;12;;;;;10005;12;;;;;9997.5;0.0
34;200;INTARIAN_PEPPER_ROOT;46996;9;46995;12;46994;10;47009;15;47011;21;47012;10;47002.5;0.0
34;300;ASH_COATED_OSMIUM;9989;13;;;;;10007;11;;;;;9998.0;0.0
34;300;INTARIAN_PEPPER_ROOT;46993;12;;;;;47008;8;;;;;47001.0;0.0
34;400;ASH_COATED_OSMIUM;9990;10;;;;;10009;10;;;;;10000.0;0.0
34;400;INTARIAN_PEPPER_ROOT;46994;20;46991;9;;;47005;24;47008;19;;;46999.5;0.0
34;500;ASH_COATED_OSMIUM;9990;6;9988;10;;;10008;13;10011;14;;;9999.0;0.0
34;500;INTARIAN_PEPPER_ROOT;46993;11;46990;18;;;47005;12;47008;11;;;46999.5;0.0
34;600;ASH_COATED_OSMIUM;9995;14;9994;15;;;10006;11;10009;24;;;10000.5;0.0
34;600;INTARIAN_PEPPER_ROOT;46996;11;;;;;47007;8;;;;;47001.5;0.0
34;700;ASH_COATED_OSMIUM;9990;15;;;;;10009;10;;;;;10000.0;0.0
34;700;INTARIAN_PEPPER_ROOT;46993;12;;;;;47010;5;;;;;47001.5;0.0
34;800;ASH_COATED_OSMIUM;9995;10;;;;;10003;10;;;;;9999.0;0.0
34;800;INTARIAN_PEPPER_ROOT;46994;8;46991;10;;;47006;8;47009;9;;;47000.0;0.0
34;900;ASH_COATED_OSMIUM;9993;15;9990;15;;;10012;15;10014;14;;;10002.5;0.0
34;900;INTARIAN_PEPPER_ROOT;46994;8;46991;10;;;47005;9;47007;12;;;46999.5;0.0
34;1000;ASH_COATED_OSMIUM;10001;11;;;;;10006;13;;;;;10004.0;0.0
34;1000;INTARIAN_PEPPER_ROOT;46992;9;;;;;47009;25;;;;;47000.5;0.0
