day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
25;0;ASH_COATED_OSMIUM;9995;14;9992;15;9991;13;10011;11;10014;3;10016;11;10003.5;0.0
25;0;INTARIAN_PEPPER_ROOT;37995;15;37994;8;;;38008;12;38009;8;;;38001.5;0.0
25;100;ASH_COATED_OSMIUM;9996;25;9993;11;9991;24;10014;12;10016;13;10019;24;10005.5;0.0
25;100;INTARIAN_PEPPER_ROOT;37993;21;37991;12;;;38009;25;38012;8;;;38001.0;0.0
25;200;ASH_COATED_OSMIUM;9997;10;9996;15;9993;29;10013;15;10015;28;10016;28;10005.5;0.0
25;200;INTARIAN_PEPPER_ROOT;37994;9;;;;;38005;9;;;;;38000.0;0.0
25;300;ASH_COATED_OSMIUM;9996;13;9993;26;;;10012;10;10014;28;;;10004.5;0.0
25;300;INTARIAN_PEPPER_ROOT;37992;12;;;;;38006;22;;;;;37999.0;0.0
25;400;ASH_COATED_OSMIUM;9995;12;;;;;10011;15;;;;;10003.5;0.0
25;400;INTARIAN_PEPPER_ROOT;37997;10;37994;9;;;38010;9;38011;10;;;38004.0;0.0
25;500;ASH_COATED_OSMIUM;9992;13;9991;15;;;10008;15;10011;10;;;10000.5;0.0
25;500;INTARIAN_PEPPER_ROOT;37995;8;37993;8;;;38008;8;38010;9;;;38001.5;0.0
25;600;ASH_COATED_OSMIUM;9985;12;9982;10;;;10001;11;10003;4;;;9993.5;0.0
25;600;INTARIAN_PEPPER_ROOT;37994;10;37992;19;37991;8;38006;12;38009;9;38012;10;38000.0;0.0
25;700;ASH_COATED_OSMIUM;9989;13;9988;11;9985;13;10005;20;10007;11;10008;12;9997.0;0.0
25;700;INTARIAN_PEPPER_ROOT;37996;10;37994;9;37992;8;38009;12;38012;10;38014;12;38003.0;0.0
25;800;ASH_COATED_OSMIUM;9996;11;9993;13;;;10012;30;10014;15;;;10004.0;0.0
25;800;INTARIAN_PEPPER_ROOT;38003;10;38001;9;;;38005;12;38007;8;;;38004.0;0.0
25;900;ASH_COATED_OSMIUM;9989;15;;;;;10005;15;;;;;9997.5;0.0
25;900;INTARIAN_PEPPER_ROOT;37995;11;37994;9;37991;20;38007;10;38010;11;38012;10;38001.0;0.0
25;1000;ASH_COATED_OSMIUM;9992;12;9989;13;9986;21;10008;30;10010;13;10011;24;10000.5;0.0
25;1000;INTARIAN_PEPPER_ROOT;37998;8;37995;11;37993;9;38012;23;38015;20;38018;11;38005.5;0.0
25;1100;ASH_COATED_OSMIUM;9993;10;9991;10;;;10009;25;10011;11;;;10001.5;0.0
25;1100;INTARIAN_PEPPER_ROOT;37989;8;37987;9;;;38004;12;38005;11;;;37996.5;0.0
25;1200;ASH_COATED_OSMIUM;9993;10;;;;;10012;11;;;;;10003.0;0.0
25;1200;INTARIAN_PEPPER_ROOT;37994;20;37992;11;37989;8;38006;10;38008;9;38009;8;38000.0;0.0
25;1300;ASH_COATED_OSMIUM;9995;15;9994;20;9991;14;10011;12;10013;10;10016;11;10003.5;0.0
25;1300;INTARIAN_PEPPER_ROOT;37994;8;37993;11;37992;10;38005;11;38007;8;38010;11;37999.5;0.0
25;1400;ASH_COATED_OSMIUM;9990;13;;;;;10009;12;;;;;10000.0;0.0
25;1400;INTARIAN_PEPPER_ROOT;37993;10;37992;12;37991;16;38010;15;38011;8;38014;11;38002.0;0.0
25;1500;ASH_COATED_OSMIUM;9994;29;9992;4;;;10010;10;10012;11;;;10002.0;0.0
25;1500;INTARIAN_PEPPER_ROOT;38001;12;38000;10;;;38014;11;38016;10;;;38007.5;0.0
25;1600;ASH_COATED_OSMIUM;9996;21;9993;13;9991;12;10017;11;10019;11;10021;15;10007.0;0.0
25;1600;INTARIAN_PEPPER_ROOT;37998;9;37996;9;;;38010;10;38011;9;;;38004.5;0.0
25;1700;ASH_COATED_OSMIUM;9998;12;9997;14;;;10016;27;10017;14;;;10007.0;0.0
25;1700;INTARIAN_PEPPER_ROOT;37997;12;37994;8;;;38010;9;38012;9;;;38003.5;0.0
25;1800;ASH_COATED_OSMIUM;9998;10;9996;11;;;10008;4;10011;22;;;10003.5;0.0
25;1800;INTARIAN_PEPPER_ROOT;37997;10;;;;;38011;9;;;;;38004.0;0.0
25;1900;ASH_COATED_OSMIUM;9990;23;9989;13;;;10006;30;10008;15;;;9998.0;0.0
25;1900;INTARIAN_PEPPER_ROOT;37992;11;;;;;38007;8;;;;;37999.5;0.0
25;2000;ASH_COATED_OSMIUM;9994;23;9992;15;;;10010;11;10013;11;;;10002.5;0.0
25;2000;INTARIAN_PEPPER_ROOT;37994;11;37991;17;;;38008;9;38009;9;;;38001.0;0.0
25;2100;ASH_COATED_OSMIUM;9998;12;;;;;10014;11;;;;;10006.0;0.0
25;2100;INTARIAN_PEPPER_ROOT;37994;12;37993;12;37992;22;38006;23;38007;20;38008;8;38000.5;0.0
25;2200;ASH_COATED_OSMIUM;9995;13;9994;15;9993;10;10014;15;10017;14;10019;23;10004.5;0.0
25;2200;INTARIAN_PEPPER_ROOT;37995;8;37993;12;37991;11;38009;25;38011;9;38014;9;38002.5;0.0
25;2300;ASH_COATED_OSMIUM;9999;24;;;;;10018;15;;;;;10009.0;0.0
25;2300;INTARIAN_PEPPER_ROOT;37995;15;37994;8;;;38010;8;38012;9;;;38002.5;0.0
25;2400;ASH_COATED_OSMIUM;9999;14;9997;11;9996;11;10017;30;10019;13;10020;10;10008.0;0.0
25;2400;INTARIAN_PEPPER_ROOT;37998;24;;;;;38001;8;;;;;37999.5;0.0
25;2500;ASH_COATED_OSMIUM;10001;14;9998;13;;;10017;15;10020;12;;;10009.0;0.0
25;2500;INTARIAN_PEPPER_ROOT;37992;22;;;;;38005;21;;;;;37999.0;0.0
25;2600;ASH_COATED_OSMIUM;10000;14;9997;14;;;10016;15;10017;5;;;10008.0;0.0
25;2600;INTARIAN_PEPPER_ROOT;37997;9;37994;9;;;38010;9;38011;12;;;38003.5;0.0
25;2700;ASH_COATED_OSMIUM;9999;14;9996;13;9994;15;10015;14;10017;14;10018;13;10007.5;0.0
25;2700;INTARIAN_PEPPER_ROOT;37994;19;;;;;38010;21;;;;;38002.0;0.0
25;2800;ASH_COATED_OSMIUM;9993;23;;;;;10012;11;;;;;10002.5;0.0
25;2800;INTARIAN_PEPPER_ROOT;37996;20;37994;17;;;38009;11;38010;8;;;38003.0;0.0
25;2900;ASH_COATED_OSMIUM;9997;13;;;;;10015;4;;;;;10006.0;0.0
25;2900;INTARIAN_PEPPER_ROOT;37999;12;37998;10;;;38011;18;38012;12;;;38005.0;0.0
25;3000;ASH_COATED_OSMIUM;9996;10;;;;;10014;13;;;;;10005.0;0.0
25;3000;INTARIAN_PEPPER_ROOT;37998;11;37995;24;37994;12;38009;20;38011;12;38013;10;38003.5;0.0
25;3100;ASH_COATED_OSMIUM;9994;11;9991;12;9988;13;10010;15;10012;12;10013;11;10002.0;0.0
25;3100;INTARIAN_PEPPER_ROOT;37995;9;37993;11;;;38007;10;38008;8;;;38001.0;0.0
25;3200;ASH_COATED_OSMIUM;9993;10;9991;11;9989;14;10009;22;10012;20;10015;10;10001.5;0.0
25;3200;INTARIAN_PEPPER_ROOT;37996;8;37994;12;37993;11;38008;24;38009;8;38010;11;38002.5;0.0
25;3300;ASH_COATED_OSMIUM;9989;11;9988;10;9985;15;10005;11;10007;15;10010;11;9997.5;0.0
25;3300;INTARIAN_PEPPER_ROOT;37997;11;37996;8;37995;12;38008;10;38009;23;38010;11;38002.5;0.0
25;3400;ASH_COATED_OSMIUM;9985;12;;;;;10001;12;;;;;9993.0;0.0
25;3400;INTARIAN_PEPPER_ROOT;38002;23;38001;9;;;38005;10;38006;11;;;38003.5;0.0
25;3500;ASH_COATED_OSMIUM;9980;10;;;;;9996;11;;;;;9988.5;0.0
25;3500;INTARIAN_PEPPER_ROOT;37995;9;;;;;38012;10;;;;;38003.5;0.0
25;3600;ASH_COATED_OSMIUM;9980;25;9977;10;9975;14;9999;11;10000;10;10003;15;9990.0;0.0
25;3600;INTARIAN_PEPPER_ROOT;37995;11;37993;3;;;38009;12;38011;9;;;38002.0;0.0
25;3700;ASH_COATED_OSMIUM;9985;13;9983;29;9980;11;10001;10;10004;22;10005;11;9993.0;0.0
25;3700;INTARIAN_PEPPER_ROOT;37997;9;37994;10;;;38009;11;38011;12;;;38003.5;0.0
25;3800;ASH_COATED_OSMIUM;9980;14;;;;;9996;13;;;;;9988.5;0.0
25;3800;INTARIAN_PEPPER_ROOT;37996;12;37995;18;;;38013;11;38015;10;;;38005.0;0.0
25;3900;ASH_COATED_OSMIUM;9983;13;9980;10;;;9999;12;10000;12;;;9991.0;0.0
25;3900;INTARIAN_PEPPER_ROOT;37997;10;37994;19;;;38012;9;38014;12;;;38004.5;0.0
25;4000;ASH_COATED_OSMIUM;9981;13;9980;10;9977;11;9997;12;9999;15;10002;13;9989.5;0.0
25;4000;INTARIAN_PEPPER_ROOT;37998;12;;;;;38012;17;;;;;38005.5;0.0
25;4100;ASH_COATED_OSMIUM;9997;22;;;;;10004;25;;;;;10000.5;0.0
25;4100;INTARIAN_PEPPER_ROOT;37998;25;37995;8;;;38010;8;38011;8;;;38004.5;0.0
25;4200;ASH_COATED_OSMIUM;9998;11;;;;;10014;15;;;;;10006.5;0.0
25;4200;INTARIAN_PEPPER_ROOT;38002;9;38001;10;;;38016;10;38018;11;;;38009.5;0.0
