timestamp;buyer;seller;symbol;currency;price;quantity
154;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
1283;;;ASH_COATED_OSMIUM;XIRECS;10001.0;3
1363;;;ASH_COATED_OSMIUM;XIRECS;9981.0;9
1898;;;ASH_COATED_OSMIUM;XIRECS;9988.0;4
2306;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
2425;;;ASH_COATED_OSMIUM;XIRECS;9996.0;6
4069;;;INTARIAN_PEPPER_ROOT;XIRECS;42997.0;5
5162;;;INTARIAN_PEPPER_ROOT;XIRECS;43011.0;6
6859;;;ASH_COATED_OSMIUM;XIRECS;10017.0;6
8227;;;INTARIAN_PEPPER_ROOT;XIRECS;43001.0;4
10669;;;ASH_COATED_OSMIUM;XIRECS;10011.0;3
10845;;;INTARIAN_PEPPER_ROOT;XIRECS;43013.0;3
11882;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
14933;;;ASH_COATED_OSMIUM;XIRECS;9985.0;2
15002;;;ASH_COATED_OSMIUM;XIRECS;9990.0;8
18141;;;INTARIAN_PEPPER_ROOT;XIRECS;43026.0;7
21345;;;ASH_COATED_OSMIUM;XIRECS;10012.0;7
22019;;;ASH_COATED_OSMIUM;XIRECS;9992.0;9
22525;;;INTARIAN_PEPPER_ROOT;XIRECS;43032.0;7
23380;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
23992;;;ASH_COATED_OSMIUM;XIRECS;9997.0;7
24476;;;ASH_COATED_OSMIUM;XIRECS;9995.0;5
32394;;;INTARIAN_PEPPER_ROOT;XIRECS;43028.0;4
34197;;;INTARIAN_PEPPER_ROOT;XIRECS;43025.0;3
34621;;;ASH_COATED_OSMIUM;XIRECS;10002.0;2
36165;;;ASH_COATED_OSMIUM;XIRECS;10003.0;8
40070;;;INTARIAN_PEPPER_ROOT;XIRECS;43048.0;5
42989;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
43248;;;ASH_COATED_OSMIUM;XIRECS;10012.0;2
43276;;;INTARIAN_PEPPER_ROOT;XIRECS;43048.0;6
44810;;;INTARIAN_PEPPER_ROOT;XIRECS;43036.0;5
45482;;;INTARIAN_PEPPER_ROOT;XIRECS;43038.0;3
45715;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
47139;;;INTARIAN_PEPPER_ROOT;XIRECS;43051.0;3
48333;;;INTARIAN_PEPPER_ROOT;XIRECS;43054.0;5
49852;;;ASH_COATED_OSMIUM;XIRECS;10011.0;5
51047;;;INTARIAN_PEPPER_ROOT;XIRECS;43042.0;3
52259;;;ASH_COATED_OSMIUM;XIRECS;9984.0;8
52670;;;INTARIAN_PEPPER_ROOT;XIRECS;43048.0;7
53915;;;INTARIAN_PEPPER_ROOT;XIRECS;43048.0;7
54451;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
56893;;;ASH_COATED_OSMIUM;XIRECS;9983.0;8
57442;;;INTARIAN_PEPPER_ROOT;XIRECS;43051.0;3
58217;;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
58702;;;INTARIAN_PEPPER_ROOT;XIRECS;43063.0;6
59107;;;ASH_COATED_OSMIUM;XIRECS;9986.0;2
60666;;;ASH_COATED_OSMIUM;XIRECS;9992.0;10
61251;;;INTARIAN_PEPPER_ROOT;XIRECS;43056.0;7
61504;;;ASH_COATED_OSMIUM;XIRECS;9990.0;3
61894;;;INTARIAN_PEPPER_ROOT;XIRECS;43054.0;5
66739;;;ASH_COATED_OSMIUM;XIRECS;9998.0;4
