day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;ASH_COATED_OSMIUM;9994;10;;;;;10010;15;;;;;10002.0;0.0
39;0;INTARIAN_PEPPER_ROOT;51994;8;51993;11;;;52008;10;52011;11;;;52001.0;0.0
39;100;ASH_COATED_OSMIUM;9995;13;9994;15;;;10013;12;10016;29;;;10004.5;0.0
39;100;INTARIAN_PEPPER_ROOT;51997;9;;;;;52009;11;;;;;52003.0;0.0
39;200;ASH_COATED_OSMIUM;9993;21;9990;25;;;10009;14;10011;3;;;10001.0;0.0
39;200;INTARIAN_PEPPER_ROOT;51995;12;51992;11;51989;11;52008;21;52009;11;52012;10;52001.5;0.0
39;300;ASH_COATED_OSMIUM;9988;13;9987;10;;;10004;12;10006;14;;;9996.0;0.0
39;300;INTARIAN_PEPPER_ROOT;51994;9;51992;11;;;52006;8;52007;11;;;52000.0;0.0
39;400;ASH_COATED_OSMIUM;9992;10;9991;13;9989;10;10008;11;10011;12;10012;14;10000.5;0.0
39;400;INTARIAN_PEPPER_ROOT;51997;10;;;;;52009;10;;;;;52003.0;0.0
39;500;ASH_COATED_OSMIUM;9988;12;9987;10;;;10004;13;10007;10;;;9996.0;0.0
39;500;INTARIAN_PEPPER_ROOT;51989;11;;;;;52002;9;;;;;51996.0;0.0
39;600;ASH_COATED_OSMIUM;9989;11;9987;15;9984;12;10008;14;10009;15;10011;14;9999.0;0.0
39;600;INTARIAN_PEPPER_ROOT;51993;9;51990;9;51987;12;52007;11;52010;8;52013;8;52000.5;0.0
39;700;ASH_COATED_OSMIUM;9991;21;9989;15;;;10007;15;10008;13;;;9999.0;0.0
39;700;INTARIAN_PEPPER_ROOT;51993;9;51992;12;;;52007;11;52009;10;;;52000.5;0.0
39;800;ASH_COATED_OSMIUM;9989;13;9988;10;9987;13;10005;15;10007;15;10010;13;9997.0;0.0
39;800;INTARIAN_PEPPER_ROOT;51996;20;51995;11;;;52009;8;52012;9;;;52003.0;0.0
39;900;ASH_COATED_OSMIUM;9996;28;;;;;10012;21;;;;;10004.0;0.0
39;900;INTARIAN_PEPPER_ROOT;51997;6;;;;;52008;11;;;;;52002.5;0.0
39;1000;ASH_COATED_OSMIUM;9998;15;9996;10;;;10017;13;10019;13;;;10007.5;0.0
39;1000;INTARIAN_PEPPER_ROOT;51994;12;51992;10;;;52005;17;52007;15;;;52000.0;0.0
39;1100;ASH_COATED_OSMIUM;9998;15;9997;13;;;10016;15;10017;15;;;10007.0;0.0
39;1100;INTARIAN_PEPPER_ROOT;51994;12;51993;11;;;52008;9;52009;9;;;52001.5;0.0
39;1200;ASH_COATED_OSMIUM;9995;14;9993;10;;;10011;14;10012;11;;;10003.0;0.0
39;1200;INTARIAN_PEPPER_ROOT;51997;24;;;;;52010;10;;;;;52004.0;0.0
39;1300;ASH_COATED_OSMIUM;9994;24;9991;12;9990;15;10015;11;10016;13;10019;10;10004.5;0.0
39;1300;INTARIAN_PEPPER_ROOT;51999;8;51996;18;51994;9;52010;9;52012;12;52014;24;52005.0;0.0
39;1400;ASH_COATED_OSMIUM;10002;15;9999;27;;;10018;12;10019;10;;;10010.0;0.0
39;1400;INTARIAN_PEPPER_ROOT;51993;8;51991;12;51989;10;52010;23;52013;10;52015;10;52001.5;0.0
39;1500;ASH_COATED_OSMIUM;10000;27;9997;11;9995;14;10016;15;10017;13;10019;11;10008.0;0.0
39;1500;INTARIAN_PEPPER_ROOT;51993;21;51990;9;;;52006;11;52008;10;;;52000.0;0.0
39;1600;ASH_COATED_OSMIUM;10002;15;10000;11;;;10018;14;10019;10;;;10010.0;0.0
39;1600;INTARIAN_PEPPER_ROOT;51996;10;;;;;52010;10;;;;;52003.0;0.0
39;1700;ASH_COATED_OSMIUM;9998;14;9996;11;9995;11;10014;13;10016;20;10017;11;10006.0;0.0
39;1700;INTARIAN_PEPPER_ROOT;51996;8;51993;10;51990;8;52008;12;52009;10;52011;11;52002.0;0.0
39;1800;ASH_COATED_OSMIUM;9999;13;;;;;10015;11;;;;;10007.5;0.0
39;1800;INTARIAN_PEPPER_ROOT;51998;7;;;;;52013;8;;;;;52005.5;0.0
39;1900;ASH_COATED_OSMIUM;9999;14;;;;;10015;12;;;;;10007.5;0.0
39;1900;INTARIAN_PEPPER_ROOT;51995;11;51992;12;51989;12;52008;12;52010;8;52011;11;52001.5;0.0
39;2000;ASH_COATED_OSMIUM;9991;11;;;;;10009;12;;;;;10000.0;0.0
39;2000;INTARIAN_PEPPER_ROOT;51998;21;51997;10;;;52009;10;52011;12;;;52003.5;0.0
39;2100;ASH_COATED_OSMIUM;9990;10;;;;;10006;13;;;;;9998.0;0.0
39;2100;INTARIAN_PEPPER_ROOT;51994;9;;;;;52008;22;;;;;52001.5;0.0
39;2200;ASH_COATED_OSMIUM;9993;11;;;;;10011;24;;;;;10002.0;0.0
39;2200;INTARIAN_PEPPER_ROOT;51996;10;;;;;52010;11;;;;;52003.0;0.0
39;2300;ASH_COATED_OSMIUM;9996;11;9994;26;;;10012;15;10015;13;;;10004.5;0.0
39;2300;INTARIAN_PEPPER_ROOT;51994;9;51991;12;;;52007;10;52008;8;;;52000.5;0.0
39;2400;ASH_COATED_OSMIUM;9992;10;9989;2;;;10010;15;10011;14;;;10001.0;0.0
39;2400;INTARIAN_PEPPER_ROOT;51991;3;51988;11;51987;9;52005;9;52006;17;52009;8;51998.5;0.0
39;2500;ASH_COATED_OSMIUM;9993;14;9992;13;;;10011;14;10013;11;;;10002.0;0.0
39;2500;INTARIAN_PEPPER_ROOT;51998;9;51996;8;51994;12;52010;10;52013;12;52015;24;52004.5;0.0
39;2600;ASH_COATED_OSMIUM;9995;10;9993;13;;;10011;27;10013;12;;;10003.5;0.0
39;2600;INTARIAN_PEPPER_ROOT;51995;21;51992;9;51989;9;52007;4;52009;16;52012;12;52001.0;0.0
39;2700;ASH_COATED_OSMIUM;9997;13;9995;13;9992;12;10007;15;10008;10;10010;13;10002.0;0.0
