day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;0;ASH_COATED_OSMIUM;9988;14;;;;;10004;15;;;;;9996.5;0.0
2;0;INTARIAN_PEPPER_ROOT;14992;10;14989;10;;;15006;8;15009;11;;;14999.5;0.0
2;100;ASH_COATED_OSMIUM;9994;12;9992;10;9991;21;10010;11;10011;23;10013;5;10002.0;0.0
2;100;INTARIAN_PEPPER_ROOT;14991;11;14989;12;14988;9;15004;11;15005;9;15006;10;14998.0;0.0
2;200;ASH_COATED_OSMIUM;9993;15;9990;14;;;10009;11;10012;12;;;10001.5;0.0
2;200;INTARIAN_PEPPER_ROOT;14994;9;14993;10;14990;10;15005;11;15008;12;15009;16;15000.0;0.0
2;300;ASH_COATED_OSMIUM;9988;12;9987;10;9986;13;10004;11;10005;25;10006;11;9996.5;0.0
2;300;INTARIAN_PEPPER_ROOT;14993;8;14992;12;14989;11;15007;11;15010;12;15013;24;15000.5;0.0
2;400;ASH_COATED_OSMIUM;9987;30;9985;14;;;10006;11;10008;14;;;9996.5;0.0
2;400;INTARIAN_PEPPER_ROOT;14992;10;14990;11;14987;12;15006;9;15008;9;15010;12;14999.5;0.0
2;500;ASH_COATED_OSMIUM;9987;12;9984;11;;;10006;10;10009;24;;;9997.0;0.0
2;500;INTARIAN_PEPPER_ROOT;14997;8;14996;9;14993;12;15011;10;15014;9;15017;11;15004.0;0.0
2;600;ASH_COATED_OSMIUM;9988;13;9985;14;9983;15;10007;10;10008;20;10011;13;9998.0;0.0
2;600;INTARIAN_PEPPER_ROOT;14991;10;14988;10;;;15005;8;15006;9;;;14998.5;0.0
2;700;ASH_COATED_OSMIUM;9988;15;;;;;10007;15;;;;;9997.5;0.0
2;700;INTARIAN_PEPPER_ROOT;14996;9;;;;;15010;12;;;;;15003.0;0.0
2;800;ASH_COATED_OSMIUM;9995;10;9993;15;;;10011;15;10013;12;;;10003.0;0.0
2;800;INTARIAN_PEPPER_ROOT;14995;9;;;;;15010;9;;;;;15003.0;0.0
2;900;ASH_COATED_OSMIUM;9989;23;9986;14;9984;11;10005;11;10007;21;10010;13;9997.5;0.0
2;900;INTARIAN_PEPPER_ROOT;14994;12;14992;17;14991;9;15007;10;15010;10;15012;8;15000.5;0.0
2;1000;ASH_COATED_OSMIUM;9989;11;;;;;10005;10;;;;;9997.5;0.0
2;1000;INTARIAN_PEPPER_ROOT;14994;17;14992;19;;;15006;9;15009;9;;;15000.5;0.0
2;1100;ASH_COATED_OSMIUM;9991;11;9988;27;;;10001;12;10003;14;;;9996.5;0.0
2;1100;INTARIAN_PEPPER_ROOT;14992;11;14989;9;14987;17;15004;25;15006;3;15009;10;14998.5;0.0
2;1200;ASH_COATED_OSMIUM;9996;11;;;;;10007;12;;;;;10002.0;0.0
2;1200;INTARIAN_PEPPER_ROOT;14995;9;14992;11;;;15010;12;15011;8;;;15003.0;0.0
2;1300;ASH_COATED_OSMIUM;9988;23;;;;;10004;21;;;;;9996.5;0.0
2;1300;INTARIAN_PEPPER_ROOT;14994;11;14991;8;14990;4;15007;11;15009;12;15011;9;15001.0;0.0
2;1400;ASH_COATED_OSMIUM;9994;11;;;;;10010;12;;;;;10002.0;0.0
2;1400;INTARIAN_PEPPER_ROOT;14993;24;14991;8;;;15005;20;15008;11;;;14999.0;0.0
2;1500;ASH_COATED_OSMIUM;9989;15;9987;13;9985;24;10005;13;10007;11;10009;11;9997.0;0.0
2;1500;INTARIAN_PEPPER_ROOT;14993;8;14990;8;14989;9;15005;20;15008;11;15009;11;14999.5;0.0
2;1600;ASH_COATED_OSMIUM;9992;14;9990;14;;;10011;15;10014;13;;;10002.0;0.0
2;1600;INTARIAN_PEPPER_ROOT;14994;8;;;;;15008;12;;;;;15001.5;0.0
2;1700;ASH_COATED_OSMIUM;9988;12;9986;15;;;10004;14;10005;25;;;9996.5;0.0
2;1700;INTARIAN_PEPPER_ROOT;14996;9;;;;;15008;12;;;;;15002.5;0.0
2;1800;ASH_COATED_OSMIUM;9993;25;;;;;10009;14;;;;;10001.5;0.0
2;1800;INTARIAN_PEPPER_ROOT;14990;9;;;;;15005;8;;;;;14997.5;0.0
2;1900;ASH_COATED_OSMIUM;9994;10;;;;;10010;14;;;;;10002.0;0.0
2;1900;INTARIAN_PEPPER_ROOT;14994;10;14992;9;;;15009;7;15012;9;;;15002.0;0.0
