day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
15;0;ASH_COATED_OSMIUM;9995;2;9994;11;9992;14;10011;15;10013;12;10014;10;10003.0;0.0
15;0;INTARIAN_PEPPER_ROOT;27994;10;27992;16;;;28007;25;28010;24;;;28000.5;0.0
15;100;ASH_COATED_OSMIUM;9998;13;9997;28;;;10009;15;10010;13;;;10004.0;0.0
15;100;INTARIAN_PEPPER_ROOT;27998;11;27995;8;;;28011;12;28014;10;;;28004.5;0.0
15;200;ASH_COATED_OSMIUM;9991;15;;;;;10007;12;;;;;9999.0;0.0
15;200;INTARIAN_PEPPER_ROOT;27993;19;;;;;28008;10;;;;;28000.5;0.0
15;300;ASH_COATED_OSMIUM;9996;14;9995;13;;;10012;10;10013;13;;;10004.5;0.0
15;300;INTARIAN_PEPPER_ROOT;27992;8;27989;12;27987;12;28005;21;28006;9;28009;11;27999.0;0.0
15;400;ASH_COATED_OSMIUM;9996;28;;;;;10012;10;;;;;10004.5;0.0
15;400;INTARIAN_PEPPER_ROOT;27991;10;27990;12;;;28005;12;28007;11;;;27998.0;0.0
15;500;ASH_COATED_OSMIUM;9996;12;9993;15;9990;14;10012;15;10014;13;10015;13;10004.5;0.0
15;500;INTARIAN_PEPPER_ROOT;27993;9;27992;9;;;28006;11;28007;8;;;28000.0;0.0
15;600;ASH_COATED_OSMIUM;9991;13;9988;15;;;10007;10;10009;12;;;9999.5;0.0
15;600;INTARIAN_PEPPER_ROOT;27997;12;27996;24;27995;8;28008;25;28009;8;28012;21;28003.0;0.0
15;700;ASH_COATED_OSMIUM;9996;13;9994;20;;;10014;14;10015;12;;;10005.0;0.0
15;700;INTARIAN_PEPPER_ROOT;27993;9;27992;10;;;28007;16;28009;16;;;28000.0;0.0
15;800;ASH_COATED_OSMIUM;9995;15;9994;12;;;10013;12;10015;25;;;10004.5;0.0
15;800;INTARIAN_PEPPER_ROOT;27994;9;27992;9;;;28007;10;28008;8;;;28001.0;0.0
15;900;ASH_COATED_OSMIUM;9990;14;9988;10;;;10006;12;10008;15;;;9998.5;0.0
15;900;INTARIAN_PEPPER_ROOT;27996;16;27994;12;;;28012;12;28013;11;;;28004.0;0.0
15;1000;ASH_COATED_OSMIUM;9995;13;;;;;10011;14;;;;;10003.5;0.0
15;1000;INTARIAN_PEPPER_ROOT;27994;8;27993;9;;;28006;19;28009;24;;;28000.5;0.0
15;1100;ASH_COATED_OSMIUM;9994;12;;;;;10013;14;;;;;10003.5;0.0
15;1100;INTARIAN_PEPPER_ROOT;27995;9;27992;10;;;28008;12;28010;8;;;28001.5;0.0
15;1200;ASH_COATED_OSMIUM;9995;14;9994;10;;;10011;11;10013;14;;;10003.0;0.0
15;1200;INTARIAN_PEPPER_ROOT;27998;9;;;;;28012;11;;;;;28005.5;0.0
15;1300;ASH_COATED_OSMIUM;9995;11;9992;15;;;10011;25;10013;10;;;10003.0;0.0
15;1300;INTARIAN_PEPPER_ROOT;28000;12;27999;11;;;28009;11;28010;10;;;28005.0;0.0
15;1400;ASH_COATED_OSMIUM;9989;29;;;;;10005;13;;;;;9997.5;0.0
15;1400;INTARIAN_PEPPER_ROOT;27995;9;27993;16;;;28009;12;28012;8;;;28002.5;0.0
15;1500;ASH_COATED_OSMIUM;9989;11;9986;21;;;10005;11;10006;29;;;9997.5;0.0
15;1500;INTARIAN_PEPPER_ROOT;27995;10;27993;10;27992;9;28009;8;28012;12;28014;9;28002.5;0.0
15;1600;ASH_COATED_OSMIUM;9989;4;9988;11;;;10005;11;10007;26;;;9997.5;0.0
15;1600;INTARIAN_PEPPER_ROOT;28000;9;27997;21;27996;8;28011;12;28014;9;28015;19;28005.5;0.0
15;1700;ASH_COATED_OSMIUM;9994;11;9991;15;;;10010;11;10013;15;;;10002.5;0.0
15;1700;INTARIAN_PEPPER_ROOT;27997;12;27996;9;;;28010;10;28011;10;;;28003.5;0.0
15;1800;ASH_COATED_OSMIUM;9988;11;9985;15;;;10004;12;10007;20;;;9996.5;0.0
15;1800;INTARIAN_PEPPER_ROOT;27998;10;27997;9;;;28014;8;28015;11;;;28006.5;0.0
15;1900;ASH_COATED_OSMIUM;9993;14;9991;12;;;10009;11;10012;13;;;10001.5;0.0
15;1900;INTARIAN_PEPPER_ROOT;27993;8;;;;;28006;12;;;;;27999.5;0.0
15;2000;ASH_COATED_OSMIUM;9994;15;9992;10;;;10010;26;10011;10;;;10002.5;0.0
15;2000;INTARIAN_PEPPER_ROOT;28000;11;27999;11;;;28004;10;28007;8;;;28002.5;0.0
15;2100;ASH_COATED_OSMIUM;9994;12;9993;24;;;10010;12;10013;11;;;10002.5;0.0
15;2100;INTARIAN_PEPPER_ROOT;27994;9;27992;8;;;28008;8;28009;11;;;28001.5;0.0
15;2200;ASH_COATED_OSMIUM;9989;13;;;;;10005;14;;;;;9997.0;0.0
15;2200;INTARIAN_PEPPER_ROOT;27995;12;27992;10;27990;22;28006;10;28007;9;28009;7;28000.5;0.0
15;2300;ASH_COATED_OSMIUM;9993;13;;;;;10012;4;;;;;10002.5;0.0
15;2300;INTARIAN_PEPPER_ROOT;27996;12;27994;15;27991;16;28012;24;28015;12;28017;8;28004.5;0.0
15;2400;ASH_COATED_OSMIUM;9994;10;9991;15;;;10010;15;10012;15;;;10002.0;0.0
15;2400;INTARIAN_PEPPER_ROOT;27998;8;27997;11;27995;20;28014;11;28017;10;28020;18;28006.0;0.0
15;2500;ASH_COATED_OSMIUM;9993;15;9992;15;9989;11;10009;12;10012;30;10013;11;10001.5;0.0
15;2500;INTARIAN_PEPPER_ROOT;27996;9;27994;11;27991;15;28010;12;28011;9;28014;9;28003.5;0.0
15;2600;ASH_COATED_OSMIUM;9993;13;9990;3;9987;15;10009;13;10010;12;10011;15;10001.5;0.0
15;2600;INTARIAN_PEPPER_ROOT;27997;23;27995;12;27993;10;28010;11;28011;8;28014;8;28004.0;0.0
15;2700;ASH_COATED_OSMIUM;9988;15;9987;12;;;10004;10;10006;11;;;9996.5;0.0
15;2700;INTARIAN_PEPPER_ROOT;27997;11;27995;8;27994;8;28008;17;28011;10;28013;8;28003.0;0.0
15;2800;ASH_COATED_OSMIUM;9993;13;;;;;10012;11;;;;;10002.5;0.0
15;2800;INTARIAN_PEPPER_ROOT;27988;10;27987;10;27985;24;27999;12;28002;18;28003;9;27994.0;0.0
15;2900;ASH_COATED_OSMIUM;9994;10;9992;14;;;10010;15;10011;15;;;10002.5;0.0
15;2900;INTARIAN_PEPPER_ROOT;27997;10;27995;10;;;28010;10;28012;9;;;28004.0;0.0
15;3000;ASH_COATED_OSMIUM;9993;29;9990;23;9987;10;10012;15;10015;4;10018;14;10003.0;0.0
15;3000;INTARIAN_PEPPER_ROOT;27998;19;27996;8;27994;16;28009;10;28010;17;28011;10;28003.5;0.0
15;3100;ASH_COATED_OSMIUM;9994;30;;;;;10013;13;;;;;10003.5;0.0
15;3100;INTARIAN_PEPPER_ROOT;27998;10;27995;23;27994;9;28010;11;28012;11;28014;23;28004.0;0.0
15;3200;ASH_COATED_OSMIUM;9989;11;9986;11;;;10008;14;10009;14;;;9998.5;0.0
15;3200;INTARIAN_PEPPER_ROOT;27996;10;27993;10;;;28011;23;28012;10;;;28004.0;0.0
15;3300;ASH_COATED_OSMIUM;9990;3;;;;;10006;15;;;;;9998.5;0.0
15;3300;INTARIAN_PEPPER_ROOT;27998;9;27996;18;27993;10;28012;18;28013;9;28016;10;28005.0;0.0
15;3400;ASH_COATED_OSMIUM;9995;13;9993;21;;;10011;13;10014;25;;;10003.5;0.0
15;3400;INTARIAN_PEPPER_ROOT;27997;16;27995;15;;;28009;16;28010;25;;;28003.5;0.0
15;3500;ASH_COATED_OSMIUM;9990;26;9989;30;9986;13;10006;14;10008;12;10011;3;9998.5;0.0
15;3500;INTARIAN_PEPPER_ROOT;27995;9;27992;10;;;28009;8;28012;11;;;28002.5;0.0
15;3600;ASH_COATED_OSMIUM;9989;10;9986;14;;;10008;13;10009;12;;;9998.5;0.0
15;3600;INTARIAN_PEPPER_ROOT;27997;9;27996;10;27995;12;28009;9;28010;11;28012;19;28003.0;0.0
15;3700;ASH_COATED_OSMIUM;9990;12;9987;11;;;10008;12;10010;11;;;9999.0;0.0
15;3700;INTARIAN_PEPPER_ROOT;28001;12;;;;;28003;15;;;;;28002.5;0.0
15;3800;ASH_COATED_OSMIUM;9991;22;9989;13;;;10007;20;10009;13;;;9999.0;0.0
15;3800;INTARIAN_PEPPER_ROOT;27995;9;27992;8;;;28008;9;28010;22;;;28001.5;0.0
15;3900;ASH_COATED_OSMIUM;9991;10;9988;13;;;10007;14;10010;2;;;9999.0;0.0
15;3900;INTARIAN_PEPPER_ROOT;27998;9;27995;10;;;28010;10;28013;20;;;28004.5;0.0
15;4000;ASH_COATED_OSMIUM;9999;11;;;;;10009;15;;;;;10004.0;0.0
15;4000;INTARIAN_PEPPER_ROOT;28006;10;28005;8;28003;25;28018;17;28019;9;28020;8;28012.5;0.0
15;4100;ASH_COATED_OSMIUM;9995;15;9994;11;9993;11;10013;14;10016;26;10017;11;10004.0;0.0
15;4100;INTARIAN_PEPPER_ROOT;27994;12;27993;10;27992;10;28007;11;28009;8;28012;10;28000.5;0.0
15;4200;ASH_COATED_OSMIUM;9991;14;9988;10;;;10007;10;10008;27;;;9999.0;0.0
15;4200;INTARIAN_PEPPER_ROOT;27996;8;;;;;28009;11;;;;;28003.0;0.0
15;4300;ASH_COATED_OSMIUM;9995;22;9994;10;;;10013;14;10016;14;;;10004.0;0.0
15;4300;INTARIAN_PEPPER_ROOT;27996;23;;;;;28010;12;;;;;28003.5;0.0
15;4400;ASH_COATED_OSMIUM;9996;13;9995;13;;;10012;12;10013;11;;;10004.5;0.0
15;4400;INTARIAN_PEPPER_ROOT;27996;11;27993;11;;;28009;8;28010;19;;;28002.5;0.0
15;4500;ASH_COATED_OSMIUM;9990;15;9987;12;9986;10;10008;12;10010;10;10012;11;9999.5;0.0
15;4500;INTARIAN_PEPPER_ROOT;27995;11;;;;;28012;9;;;;;28004.0;0.0
15;4600;ASH_COATED_OSMIUM;9999;10;9996;11;;;10009;14;10010;14;;;10004.5;0.0
15;4600;INTARIAN_PEPPER_ROOT;28002;8;28001;12;;;28014;8;28015;18;;;28008.5;0.0
15;4700;ASH_COATED_OSMIUM;9997;10;9996;10;;;10002;10;10004;14;;;9999.5;0.0
15;4700;INTARIAN_PEPPER_ROOT;27994;12;27993;8;27992;12;28010;9;28011;11;28013;9;28002.5;0.0
