timestamp;buyer;seller;symbol;currency;price;quantity
3900;;;ASH_COATED_OSMIUM;XIRECS;9983.0;5
4682;;;ASH_COATED_OSMIUM;XIRECS;10013.0;3
6642;;;ASH_COATED_OSMIUM;XIRECS;9982.0;4
7281;;;INTARIAN_PEPPER_ROOT;XIRECS;50999.0;5
7333;;;INTARIAN_PEPPER_ROOT;XIRECS;51015.0;5
8661;;;INTARIAN_PEPPER_ROOT;XIRECS;51000.0;3
9382;;;INTARIAN_PEPPER_ROOT;XIRECS;51012.0;6
10639;;;ASH_COATED_OSMIUM;XIRECS;9991.0;8
10685;;;INTARIAN_PEPPER_ROOT;XIRECS;51017.0;3
11651;;;ASH_COATED_OSMIUM;XIRECS;9998.0;9
11891;;;INTARIAN_PEPPER_ROOT;XIRECS;51019.0;4
13096;;;ASH_COATED_OSMIUM;XIRECS;10005.0;5
14765;;;ASH_COATED_OSMIUM;XIRECS;10003.0;2
21468;;;INTARIAN_PEPPER_ROOT;XIRECS;51014.0;3
22433;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
22909;;;INTARIAN_PEPPER_ROOT;XIRECS;51019.0;3
23099;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
23394;;;INTARIAN_PEPPER_ROOT;XIRECS;51029.0;5
24026;;;ASH_COATED_OSMIUM;XIRECS;9984.0;6
25044;;;ASH_COATED_OSMIUM;XIRECS;9985.0;5
28347;;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
29348;;;ASH_COATED_OSMIUM;XIRECS;10013.0;3
30042;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
30556;;;ASH_COATED_OSMIUM;XIRECS;9999.0;5
31428;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
32366;;;ASH_COATED_OSMIUM;XIRECS;10016.0;5
33442;;;INTARIAN_PEPPER_ROOT;XIRECS;51041.0;6
34320;;;ASH_COATED_OSMIUM;XIRECS;10011.0;3
34677;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
36533;;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
37294;;;INTARIAN_PEPPER_ROOT;XIRECS;51043.0;5
37328;;;INTARIAN_PEPPER_ROOT;XIRECS;51032.0;3
38683;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
39070;;;ASH_COATED_OSMIUM;XIRECS;10003.0;7
