day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
44;0;ASH_COATED_OSMIUM;9998;15;;;;;10006;13;;;;;10002.0;0.0
44;0;INTARIAN_PEPPER_ROOT;56998;11;56997;12;;;57010;8;57012;9;;;57004.0;0.0
44;100;ASH_COATED_OSMIUM;9993;13;;;;;10009;15;;;;;10001.0;0.0
44;100;INTARIAN_PEPPER_ROOT;56991;8;56988;10;56987;11;57008;24;57011;10;57014;10;57000.0;0.0
44;200;ASH_COATED_OSMIUM;9991;11;;;;;10007;20;;;;;9999.5;0.0
44;200;INTARIAN_PEPPER_ROOT;56992;8;56990;8;;;57009;10;57011;10;;;57001.0;0.0
44;300;ASH_COATED_OSMIUM;9993;13;9992;14;9991;10;10011;12;10012;15;10013;26;10002.0;0.0
44;300;INTARIAN_PEPPER_ROOT;56990;8;56989;9;;;57009;11;57012;10;;;57000.0;0.0
44;400;ASH_COATED_OSMIUM;9995;13;9992;11;;;10011;10;10012;10;;;10003.0;0.0
44;400;INTARIAN_PEPPER_ROOT;56992;10;56989;21;56987;12;57004;12;57007;11;57009;10;56998.0;0.0
44;500;ASH_COATED_OSMIUM;9994;14;9992;15;9990;10;10012;11;10015;27;10018;10;10003.5;0.0
44;500;INTARIAN_PEPPER_ROOT;56997;19;56995;12;;;57010;8;57011;8;;;57004.0;0.0
44;600;ASH_COATED_OSMIUM;9995;14;9992;14;9991;15;10011;15;10014;10;10015;13;10003.0;0.0
44;600;INTARIAN_PEPPER_ROOT;56992;9;;;;;57004;8;;;;;56998.0;0.0
44;700;ASH_COATED_OSMIUM;9999;7;;;;;10015;2;;;;;10007.5;0.0
44;700;INTARIAN_PEPPER_ROOT;56994;12;56992;11;;;57011;9;57014;21;;;57003.0;0.0
44;800;ASH_COATED_OSMIUM;9995;15;9994;14;;;10011;12;10013;12;;;10003.0;0.0
44;800;INTARIAN_PEPPER_ROOT;56992;12;56990;12;;;57000;9;57001;8;;;56996.5;0.0
44;900;ASH_COATED_OSMIUM;9993;29;9992;10;9990;14;10009;11;10011;12;10014;12;10001.0;0.0
44;900;INTARIAN_PEPPER_ROOT;56992;8;56991;12;;;57005;12;57006;12;;;56999.0;0.0
44;1000;ASH_COATED_OSMIUM;9997;10;9996;15;9993;14;10013;10;10015;13;10017;10;10005.5;0.0
44;1000;INTARIAN_PEPPER_ROOT;56995;12;56993;9;;;57013;21;57016;11;;;57004.5;0.0
44;1100;ASH_COATED_OSMIUM;10002;12;10000;15;9997;10;10018;15;10019;10;10022;15;10010.0;0.0
44;1100;INTARIAN_PEPPER_ROOT;56996;12;;;;;57008;9;;;;;57002.5;0.0
44;1200;ASH_COATED_OSMIUM;10001;13;9999;10;;;10017;10;10020;14;;;10009.0;0.0
44;1200;INTARIAN_PEPPER_ROOT;56994;5;56992;10;;;57007;16;57009;11;;;57000.5;0.0
44;1300;ASH_COATED_OSMIUM;10001;12;9999;13;;;10017;12;10018;10;;;10009.5;0.0
44;1300;INTARIAN_PEPPER_ROOT;56994;8;56992;10;56990;11;57010;11;57013;9;57014;9;57002.5;0.0
44;1400;ASH_COATED_OSMIUM;9993;13;9990;12;9989;12;10009;13;10010;14;10011;12;10001.5;0.0
44;1400;INTARIAN_PEPPER_ROOT;56996;8;56995;11;;;57007;12;57010;10;;;57002.0;0.0
44;1500;ASH_COATED_OSMIUM;9995;13;9994;15;;;10011;12;10012;11;;;10003.0;0.0
44;1500;INTARIAN_PEPPER_ROOT;56996;10;56993;10;;;57008;8;57011;9;;;57002.5;0.0
44;1600;ASH_COATED_OSMIUM;9995;15;;;;;10013;14;;;;;10004.0;0.0
44;1600;INTARIAN_PEPPER_ROOT;56992;11;;;;;57005;21;;;;;56998.5;0.0
44;1700;ASH_COATED_OSMIUM;9998;13;9996;11;;;10016;21;10018;12;;;10007.5;0.0
44;1700;INTARIAN_PEPPER_ROOT;56995;12;56993;8;56991;11;57008;12;57011;11;57012;8;57002.0;0.0
44;1800;ASH_COATED_OSMIUM;9997;15;9994;11;9991;30;10013;14;10015;11;10018;15;10005.5;0.0
44;1800;INTARIAN_PEPPER_ROOT;56993;6;56990;11;;;57005;9;57007;12;;;56999.5;0.0
44;1900;ASH_COATED_OSMIUM;9994;10;;;;;10010;25;;;;;10002.5;0.0
44;1900;INTARIAN_PEPPER_ROOT;56992;8;56989;11;;;57008;18;57010;9;;;57000.5;0.0
