day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
16;0;ASH_COATED_OSMIUM;9997;11;9996;22;;;10013;10;10016;10;;;10005.0;0.0
16;0;INTARIAN_PEPPER_ROOT;28992;9;28991;12;;;29006;10;29009;10;;;28999.5;0.0
16;100;ASH_COATED_OSMIUM;9997;10;;;;;10013;28;;;;;10005.0;0.0
16;100;INTARIAN_PEPPER_ROOT;28995;10;28994;7;;;29009;11;29012;12;;;29002.0;0.0
16;200;ASH_COATED_OSMIUM;9995;11;9994;12;9991;14;10014;12;10016;15;10018;15;10005.0;0.0
16;200;INTARIAN_PEPPER_ROOT;28994;11;;;;;29005;9;;;;;28999.5;0.0
16;300;ASH_COATED_OSMIUM;9997;15;9994;24;;;10013;13;10016;11;;;10005.0;0.0
16;300;INTARIAN_PEPPER_ROOT;28991;9;;;;;29003;8;;;;;28997.5;0.0
16;400;ASH_COATED_OSMIUM;9992;15;;;;;10008;12;;;;;10000.0;0.0
16;400;INTARIAN_PEPPER_ROOT;28992;9;28991;9;28989;8;29011;22;29012;15;29013;10;29001.5;0.0
16;500;ASH_COATED_OSMIUM;9996;12;9995;11;;;10014;25;10017;10;;;10005.0;0.0
16;500;INTARIAN_PEPPER_ROOT;28998;18;;;;;29010;9;;;;;29004.0;0.0
16;600;ASH_COATED_OSMIUM;9997;11;9995;10;9993;23;10013;13;10016;29;10017;14;10005.5;0.0
16;600;INTARIAN_PEPPER_ROOT;28994;9;28993;8;28990;7;29008;11;29011;10;29014;12;29001.0;0.0
16;700;ASH_COATED_OSMIUM;9997;21;9994;13;9993;13;10013;15;10016;14;10018;23;10005.5;0.0
16;700;INTARIAN_PEPPER_ROOT;28996;12;;;;;29005;8;;;;;29001.0;0.0
16;800;ASH_COATED_OSMIUM;9992;25;9989;12;;;10008;14;10010;13;;;10000.0;0.0
16;800;INTARIAN_PEPPER_ROOT;28994;9;;;;;29007;10;;;;;29001.0;0.0
16;900;ASH_COATED_OSMIUM;9992;26;9990;12;9987;2;10008;11;10010;10;10013;13;10000.0;0.0
