day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
35;0;ASH_COATED_OSMIUM;9995;10;9992;2;9990;14;10013;10;10014;14;10015;13;10004.5;0.0
35;0;INTARIAN_PEPPER_ROOT;47991;8;47990;8;47989;8;48008;9;48010;11;48011;23;47999.5;0.0
35;100;ASH_COATED_OSMIUM;9993;14;9991;11;;;10009;10;10012;22;;;10001.0;0.0
35;100;INTARIAN_PEPPER_ROOT;47994;8;47992;10;47990;9;48008;12;48010;12;48013;10;48001.5;0.0
35;200;ASH_COATED_OSMIUM;9992;14;9991;12;;;10013;11;10015;12;;;10002.5;0.0
35;200;INTARIAN_PEPPER_ROOT;47993;10;;;;;48008;12;;;;;48001.0;0.0
35;300;ASH_COATED_OSMIUM;9998;25;9995;22;;;10014;10;10017;22;;;10006.0;0.0
35;300;INTARIAN_PEPPER_ROOT;47995;11;47994;9;47992;10;48011;11;48014;12;48016;8;48003.0;0.0
35;400;ASH_COATED_OSMIUM;9992;28;9991;15;;;10008;13;10011;10;;;10000.0;0.0
35;400;INTARIAN_PEPPER_ROOT;47991;11;47989;9;47988;11;48003;10;48005;23;48006;11;47997.0;0.0
35;500;ASH_COATED_OSMIUM;9994;12;9991;29;;;10010;10;10012;26;;;10002.5;0.0
35;500;INTARIAN_PEPPER_ROOT;47996;12;47995;8;47992;9;48010;12;48011;24;48014;12;48003.5;0.0
35;600;ASH_COATED_OSMIUM;9992;27;9991;10;9990;11;10008;10;10011;14;10012;20;10000.0;0.0
35;600;INTARIAN_PEPPER_ROOT;47994;12;;;;;48009;11;;;;;48001.5;0.0
35;700;ASH_COATED_OSMIUM;9992;12;;;;;10008;14;;;;;10000.5;0.0
35;700;INTARIAN_PEPPER_ROOT;47995;11;47992;11;47991;9;48008;9;48011;10;48014;9;48001.5;0.0
35;800;ASH_COATED_OSMIUM;9997;13;;;;;10015;13;;;;;10006.5;0.0
