day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
11;0;ASH_COATED_OSMIUM;9995;11;;;;;10011;14;;;;;10003.5;0.0
11;0;INTARIAN_PEPPER_ROOT;23993;10;23990;8;23987;12;24006;11;24007;9;24008;11;24000.0;0.0
11;100;ASH_COATED_OSMIUM;9990;11;9988;13;;;10006;10;10007;15;;;9998.0;0.0
11;100;INTARIAN_PEPPER_ROOT;23985;8;23983;11;;;23999;9;24002;11;;;23992.5;0.0
11;200;ASH_COATED_OSMIUM;9989;13;9986;13;;;10005;11;10008;10;;;9997.5;0.0
11;200;INTARIAN_PEPPER_ROOT;23995;18;23994;11;;;24006;12;24008;10;;;24000.5;0.0
11;300;ASH_COATED_OSMIUM;9989;12;9987;11;;;10005;10;10008;14;;;9997.5;0.0
11;300;INTARIAN_PEPPER_ROOT;23992;10;;;;;24008;25;;;;;24000.0;0.0
11;400;ASH_COATED_OSMIUM;9993;20;9990;10;;;10012;11;10015;12;;;10003.0;0.0
11;400;INTARIAN_PEPPER_ROOT;23994;11;;;;;24007;25;;;;;24000.5;0.0
11;500;ASH_COATED_OSMIUM;9988;21;9985;12;;;10007;7;10009;15;;;9998.0;0.0
11;500;INTARIAN_PEPPER_ROOT;23995;21;23992;8;23989;11;24007;12;24009;15;24011;11;24001.5;0.0
11;600;ASH_COATED_OSMIUM;9990;20;9987;24;;;10006;14;10007;15;;;9998.5;0.0
11;600;INTARIAN_PEPPER_ROOT;23994;8;23992;9;;;24008;11;24010;9;;;24001.0;0.0
11;700;ASH_COATED_OSMIUM;9990;12;9988;15;9985;12;10006;5;10008;24;10011;15;9998.5;0.0
11;700;INTARIAN_PEPPER_ROOT;23995;10;23992;11;;;24010;8;24013;12;;;24002.5;0.0
11;800;ASH_COATED_OSMIUM;9994;23;9993;15;;;10013;11;10014;13;;;10003.5;0.0
11;800;INTARIAN_PEPPER_ROOT;23991;12;;;;;24002;8;;;;;23997.0;0.0
11;900;ASH_COATED_OSMIUM;9990;20;9989;12;9987;14;10008;13;10011;12;10014;12;9999.0;0.0
11;900;INTARIAN_PEPPER_ROOT;23994;11;23993;10;;;24006;8;24009;11;;;24000.5;0.0
11;1000;ASH_COATED_OSMIUM;9990;15;9989;15;9988;12;10006;28;10008;11;10009;12;9998.5;0.0
11;1000;INTARIAN_PEPPER_ROOT;23995;10;23992;19;;;24006;10;24008;8;;;24000.5;0.0
11;1100;ASH_COATED_OSMIUM;9995;13;;;;;10011;14;;;;;10003.5;0.0
11;1100;INTARIAN_PEPPER_ROOT;23996;12;23994;10;;;24013;10;24015;11;;;24004.5;0.0
11;1200;ASH_COATED_OSMIUM;9996;26;;;;;10012;13;;;;;10004.0;0.0
11;1200;INTARIAN_PEPPER_ROOT;23992;24;23989;8;23987;8;24005;10;24006;9;24009;8;23998.5;0.0
11;1300;ASH_COATED_OSMIUM;9997;15;9996;14;;;10013;15;10015;26;;;10005.0;0.0
11;1300;INTARIAN_PEPPER_ROOT;23993;10;;;;;24010;9;;;;;24002.0;0.0
11;1400;ASH_COATED_OSMIUM;9992;10;9991;15;9988;15;10008;15;10011;10;10014;13;10000.0;0.0
11;1400;INTARIAN_PEPPER_ROOT;23999;8;23998;8;;;24012;9;24015;8;;;24006.0;0.0
11;1500;ASH_COATED_OSMIUM;9992;13;;;;;10008;12;;;;;10000.5;0.0
11;1500;INTARIAN_PEPPER_ROOT;23993;12;;;;;24005;12;;;;;23999.5;0.0
11;1600;ASH_COATED_OSMIUM;9997;13;9995;15;;;10013;3;10016;25;;;10005.0;0.0
11;1600;INTARIAN_PEPPER_ROOT;23996;9;23994;8;23992;9;24007;15;24009;11;24012;9;24002.0;0.0
11;1700;ASH_COATED_OSMIUM;9990;29;;;;;10008;11;;;;;9999.5;0.0
11;1700;INTARIAN_PEPPER_ROOT;23998;9;;;;;24012;9;;;;;24005.0;0.0
11;1800;ASH_COATED_OSMIUM;9995;14;9994;15;;;10014;14;10017;11;;;10004.5;0.0
11;1800;INTARIAN_PEPPER_ROOT;23992;8;;;;;24009;9;;;;;24001.0;0.0
11;1900;ASH_COATED_OSMIUM;9996;27;;;;;10012;11;;;;;10004.5;0.0
11;1900;INTARIAN_PEPPER_ROOT;24002;21;24000;11;;;24015;11;24018;11;;;24009.0;0.0
11;2000;ASH_COATED_OSMIUM;9991;12;;;;;10007;29;;;;;9999.0;0.0
11;2000;INTARIAN_PEPPER_ROOT;23995;9;23994;11;23993;11;24011;6;24014;16;24016;10;24003.0;0.0
11;2100;ASH_COATED_OSMIUM;9991;12;9990;10;;;10007;14;10009;15;;;9999.5;0.0
11;2100;INTARIAN_PEPPER_ROOT;23989;11;;;;;24006;12;;;;;23998.0;0.0
11;2200;ASH_COATED_OSMIUM;9995;10;9993;13;;;10001;27;10003;14;;;9998.5;0.0
