day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
19;0;ASH_COATED_OSMIUM;9993;15;;;;;10003;12;;;;;9998.0;0.0
19;0;INTARIAN_PEPPER_ROOT;31992;12;31990;9;31989;12;32008;9;32009;11;32010;10;32000.5;0.0
19;100;ASH_COATED_OSMIUM;9990;12;;;;;10006;11;;;;;9998.0;0.0
19;100;INTARIAN_PEPPER_ROOT;31994;16;31993;11;;;32006;12;32007;16;;;32000.5;0.0
19;200;ASH_COATED_OSMIUM;9988;11;9985;14;;;10007;26;10009;11;;;9998.0;0.0
19;200;INTARIAN_PEPPER_ROOT;31993;12;31990;9;;;32007;9;32008;8;;;32000.5;0.0
19;300;ASH_COATED_OSMIUM;9995;14;;;;;10011;14;;;;;10003.0;0.0
19;300;INTARIAN_PEPPER_ROOT;31998;12;31996;10;31995;21;32011;10;32013;11;32016;16;32004.5;0.0
19;400;ASH_COATED_OSMIUM;9990;10;9988;10;9985;15;10006;11;10008;11;10011;10;9998.0;0.0
19;400;INTARIAN_PEPPER_ROOT;31997;10;;;;;32009;9;;;;;32003.0;0.0
19;500;ASH_COATED_OSMIUM;9991;5;9988;30;9987;13;10007;13;10009;13;10010;10;9999.0;0.0
19;500;INTARIAN_PEPPER_ROOT;31993;12;31991;11;31990;11;32005;16;32007;10;32010;12;31999.5;0.0
19;600;ASH_COATED_OSMIUM;9989;5;9987;13;;;10008;15;10009;13;;;9999.0;0.0
19;600;INTARIAN_PEPPER_ROOT;31995;9;31992;9;31990;11;32007;9;32010;22;32011;11;32001.0;0.0
19;700;ASH_COATED_OSMIUM;9996;30;9993;10;;;10012;14;10014;10;;;10004.0;0.0
19;700;INTARIAN_PEPPER_ROOT;31996;8;31995;12;;;32010;9;32013;8;;;32003.0;0.0
19;800;ASH_COATED_OSMIUM;9995;11;9994;10;9992;11;10011;29;10014;5;10015;11;10003.5;0.0
19;800;INTARIAN_PEPPER_ROOT;31995;10;31992;10;31989;9;32009;10;32011;8;32013;10;32002.5;0.0
19;900;ASH_COATED_OSMIUM;9995;12;;;;;10013;12;;;;;10004.0;0.0
19;900;INTARIAN_PEPPER_ROOT;31996;8;31995;12;;;32010;7;32013;11;;;32003.5;0.0
19;1000;ASH_COATED_OSMIUM;9996;11;9993;20;9992;12;10012;11;10015;10;10018;10;10004.0;0.0
19;1000;INTARIAN_PEPPER_ROOT;31995;11;;;;;32007;10;;;;;32001.5;0.0
19;1100;ASH_COATED_OSMIUM;9990;11;9988;10;9986;28;10006;29;10008;13;10011;14;9998.5;0.0
19;1100;INTARIAN_PEPPER_ROOT;31995;11;31992;10;;;32009;8;32012;11;;;32002.0;0.0
19;1200;ASH_COATED_OSMIUM;9991;10;9988;22;9986;14;10007;10;10009;11;10010;12;9999.0;0.0
19;1200;INTARIAN_PEPPER_ROOT;31997;12;;;;;32010;12;;;;;32004.0;0.0
19;1300;ASH_COATED_OSMIUM;9990;11;;;;;10006;11;;;;;9998.5;0.0
19;1300;INTARIAN_PEPPER_ROOT;31992;10;;;;;32008;11;;;;;32000.5;0.0
19;1400;ASH_COATED_OSMIUM;9995;26;9992;15;;;10011;12;10012;13;;;10003.5;0.0
19;1400;INTARIAN_PEPPER_ROOT;31994;15;31993;10;;;32011;20;32012;12;;;32003.0;0.0
19;1500;ASH_COATED_OSMIUM;9990;11;9989;10;9988;23;10006;13;10007;20;10009;14;9998.5;0.0
19;1500;INTARIAN_PEPPER_ROOT;31992;9;31991;8;;;32008;12;32009;11;;;32000.5;0.0
19;1600;ASH_COATED_OSMIUM;9995;11;9994;13;;;10011;11;10014;11;;;10003.5;0.0
19;1600;INTARIAN_PEPPER_ROOT;31997;8;;;;;32008;8;;;;;32003.0;0.0
19;1700;ASH_COATED_OSMIUM;9996;13;9995;13;;;10012;14;10013;13;;;10004.0;0.0
19;1700;INTARIAN_PEPPER_ROOT;31994;8;31991;9;31990;20;32009;8;32012;11;32014;9;32002.0;0.0
19;1800;ASH_COATED_OSMIUM;9996;13;9993;15;;;10012;10;10013;29;;;10004.0;0.0
19;1800;INTARIAN_PEPPER_ROOT;31997;9;;;;;32010;9;;;;;32004.0;0.0
19;1900;ASH_COATED_OSMIUM;9991;23;9989;12;;;10007;13;10009;11;;;9999.0;0.0
19;1900;INTARIAN_PEPPER_ROOT;31996;10;31995;8;;;32010;11;32013;12;;;32003.5;0.0
19;2000;ASH_COATED_OSMIUM;9991;13;9990;30;9989;11;10007;15;10008;15;10009;13;9999.0;0.0
19;2000;INTARIAN_PEPPER_ROOT;31995;12;31993;8;31990;9;32011;10;32012;10;32015;10;32003.0;0.0
19;2100;ASH_COATED_OSMIUM;9991;14;9990;14;;;10007;13;10010;15;;;9999.0;0.0
19;2100;INTARIAN_PEPPER_ROOT;31994;9;31992;10;;;32007;12;32009;10;;;32000.5;0.0
19;2200;ASH_COATED_OSMIUM;9991;26;9989;30;;;10007;11;10010;20;;;9999.0;0.0
19;2200;INTARIAN_PEPPER_ROOT;32004;9;;;;;32007;8;;;;;32005.5;0.0
19;2300;ASH_COATED_OSMIUM;9990;8;9988;14;9985;15;10006;11;10009;15;10011;15;9998.0;0.0
19;2300;INTARIAN_PEPPER_ROOT;31997;11;31995;8;31994;12;32010;11;32013;9;32015;10;32004.0;0.0
19;2400;ASH_COATED_OSMIUM;9996;12;;;;;10012;12;;;;;10004.0;0.0
19;2400;INTARIAN_PEPPER_ROOT;31995;10;;;;;32007;12;;;;;32001.5;0.0
19;2500;ASH_COATED_OSMIUM;9995;15;9992;13;;;10002;13;10005;11;;;9998.5;0.0
19;2500;INTARIAN_PEPPER_ROOT;31994;12;31992;12;;;32009;12;32011;8;;;32001.5;0.0
19;2600;ASH_COATED_OSMIUM;9988;12;9986;26;;;10007;12;10009;10;;;9998.0;0.0
19;2600;INTARIAN_PEPPER_ROOT;31997;19;31995;10;31994;9;32013;18;32016;8;32017;9;32005.5;0.0
19;2700;ASH_COATED_OSMIUM;9990;14;9987;28;;;10006;11;10008;15;;;9998.0;0.0
19;2700;INTARIAN_PEPPER_ROOT;31997;10;31995;8;;;32011;12;32012;12;;;32004.0;0.0
19;2800;ASH_COATED_OSMIUM;9995;12;;;;;10011;15;;;;;10003.5;0.0
19;2800;INTARIAN_PEPPER_ROOT;31994;9;31992;12;;;32005;15;32008;9;;;32000.0;0.0
19;2900;ASH_COATED_OSMIUM;9995;12;9994;14;;;10011;24;10013;10;;;10003.5;0.0
19;2900;INTARIAN_PEPPER_ROOT;31995;12;31993;12;31992;12;32011;25;32014;12;32015;12;32003.0;0.0
19;3000;ASH_COATED_OSMIUM;9990;13;9987;11;9985;10;10006;10;10007;10;10008;12;9998.5;0.0
19;3000;INTARIAN_PEPPER_ROOT;31998;8;;;;;32009;10;;;;;32003.5;0.0
19;3100;ASH_COATED_OSMIUM;9995;10;9994;14;9992;28;10011;12;10012;12;10014;14;10003.0;0.0
19;3100;INTARIAN_PEPPER_ROOT;31994;9;;;;;32008;12;;;;;32001.5;0.0
19;3200;ASH_COATED_OSMIUM;9994;12;9993;13;;;10010;10;10013;15;;;10002.5;0.0
