day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
43;0;ASH_COATED_OSMIUM;9987;15;;;;;10003;11;;;;;9995.0;0.0
43;0;INTARIAN_PEPPER_ROOT;55992;8;55989;9;;;56004;10;56007;12;;;55998.5;0.0
43;100;ASH_COATED_OSMIUM;9988;10;9986;10;9983;10;10004;14;10006;15;10008;14;9996.5;0.0
43;100;INTARIAN_PEPPER_ROOT;55992;17;55991;12;55989;10;56004;24;56005;9;56006;8;55998.0;0.0
43;200;ASH_COATED_OSMIUM;9989;2;;;;;10005;13;;;;;9997.0;0.0
43;200;INTARIAN_PEPPER_ROOT;55991;10;55990;12;55988;10;56004;11;56007;10;56010;10;55997.5;0.0
43;300;ASH_COATED_OSMIUM;9983;10;9982;11;9979;14;9999;15;10002;13;10005;11;9991.0;0.0
43;300;INTARIAN_PEPPER_ROOT;55996;10;55993;10;;;56007;19;56010;18;;;56002.0;0.0
43;400;ASH_COATED_OSMIUM;9985;11;9984;14;;;10001;28;10004;15;;;9993.5;0.0
43;400;INTARIAN_PEPPER_ROOT;55992;9;;;;;56009;9;;;;;56000.5;0.0
43;500;ASH_COATED_OSMIUM;9986;13;9983;10;9982;13;10002;13;10005;13;10007;15;9994.5;0.0
43;500;INTARIAN_PEPPER_ROOT;55992;10;55989;9;55987;10;56006;3;56009;4;56012;9;55999.0;0.0
43;600;ASH_COATED_OSMIUM;9988;11;9987;10;9986;11;10006;12;10008;11;10011;13;9997.5;0.0
43;600;INTARIAN_PEPPER_ROOT;55994;8;;;;;56006;19;;;;;56000.5;0.0
43;700;ASH_COATED_OSMIUM;9985;23;9984;30;;;10003;15;10004;15;;;9994.5;0.0
43;700;INTARIAN_PEPPER_ROOT;55993;11;;;;;56005;18;;;;;55999.5;0.0
43;800;ASH_COATED_OSMIUM;9986;14;9985;15;9982;12;10005;29;10008;11;10010;11;9996.0;0.0
43;800;INTARIAN_PEPPER_ROOT;55994;11;55991;8;;;56010;25;56011;11;;;56002.0;0.0
43;900;ASH_COATED_OSMIUM;9985;20;;;;;10001;12;;;;;9993.5;0.0
43;900;INTARIAN_PEPPER_ROOT;55996;8;55994;12;55993;10;56008;23;56011;12;56013;9;56002.0;0.0
43;1000;ASH_COATED_OSMIUM;9990;13;;;;;10006;12;;;;;9998.0;0.0
43;1000;INTARIAN_PEPPER_ROOT;55997;11;;;;;56008;12;;;;;56002.5;0.0
43;1100;ASH_COATED_OSMIUM;9986;13;9983;14;;;10002;4;10005;14;;;9994.5;0.0
43;1100;INTARIAN_PEPPER_ROOT;55995;9;55994;15;;;56008;10;56010;18;;;56002.0;0.0
43;1200;ASH_COATED_OSMIUM;9985;12;9984;13;9982;26;10001;30;10003;29;10006;11;9993.5;0.0
43;1200;INTARIAN_PEPPER_ROOT;55993;9;55992;11;55990;8;56009;21;56011;8;56013;10;56001.0;0.0
43;1300;ASH_COATED_OSMIUM;9979;11;;;;;9995;24;;;;;9987.5;0.0
43;1300;INTARIAN_PEPPER_ROOT;55993;12;55991;3;;;56008;11;56010;12;;;56001.0;0.0
43;1400;ASH_COATED_OSMIUM;9977;5;9975;22;;;9993;11;9995;13;;;9985.5;0.0
43;1400;INTARIAN_PEPPER_ROOT;56002;10;56001;11;;;56005;9;56006;10;;;56004.0;0.0
43;1500;ASH_COATED_OSMIUM;9984;12;9983;22;9981;10;10000;10;10002;11;10004;12;9992.0;0.0
43;1500;INTARIAN_PEPPER_ROOT;55992;7;55990;12;55987;12;56004;12;56007;8;56009;11;55998.0;0.0
43;1600;ASH_COATED_OSMIUM;9986;26;;;;;10005;15;;;;;9995.5;0.0
43;1600;INTARIAN_PEPPER_ROOT;55995;8;;;;;56007;10;;;;;56001.0;0.0
43;1700;ASH_COATED_OSMIUM;9985;10;;;;;10003;10;;;;;9994.5;0.0
43;1700;INTARIAN_PEPPER_ROOT;55993;11;55992;11;55990;12;56010;11;56011;9;56013;8;56001.5;0.0
