timestamp;buyer;seller;symbol;currency;price;quantity
6701;;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
7127;;;INTARIAN_PEPPER_ROOT;XIRECS;61000.0;7
8301;;;ASH_COATED_OSMIUM;XIRECS;10005.0;5
8576;;;ASH_COATED_OSMIUM;XIRECS;10004.0;6
12003;;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
14495;;;ASH_COATED_OSMIUM;XIRECS;9988.0;5
15246;;;ASH_COATED_OSMIUM;XIRECS;9998.0;2
15384;;;INTARIAN_PEPPER_ROOT;XIRECS;61025.0;4
17024;;;INTARIAN_PEPPER_ROOT;XIRECS;61020.0;6
21544;;;ASH_COATED_OSMIUM;XIRECS;9986.0;3
22089;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
22564;;;ASH_COATED_OSMIUM;XIRECS;9991.0;4
23021;;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
23527;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
23540;;;INTARIAN_PEPPER_ROOT;XIRECS;61029.0;7
24359;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
26553;;;ASH_COATED_OSMIUM;XIRECS;10008.0;10
26679;;;INTARIAN_PEPPER_ROOT;XIRECS;61029.0;7
27186;;;INTARIAN_PEPPER_ROOT;XIRECS;61036.0;4
27414;;;ASH_COATED_OSMIUM;XIRECS;10022.0;7
27474;;;ASH_COATED_OSMIUM;XIRECS;10006.0;3
29340;;;INTARIAN_PEPPER_ROOT;XIRECS;61021.0;5
29486;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
30961;;;ASH_COATED_OSMIUM;XIRECS;10005.0;5
30966;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
31095;;;INTARIAN_PEPPER_ROOT;XIRECS;61040.0;3
32753;;;ASH_COATED_OSMIUM;XIRECS;10006.0;2
36582;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
37900;;;ASH_COATED_OSMIUM;XIRECS;10011.0;4
38199;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
38947;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
39214;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
42120;;;ASH_COATED_OSMIUM;XIRECS;9988.0;10
42413;;;INTARIAN_PEPPER_ROOT;XIRECS;61034.0;4
42612;;;ASH_COATED_OSMIUM;XIRECS;10016.0;3
45673;;;INTARIAN_PEPPER_ROOT;XIRECS;61039.0;6
46629;;;INTARIAN_PEPPER_ROOT;XIRECS;61042.0;3
47439;;;INTARIAN_PEPPER_ROOT;XIRECS;61056.0;8
49045;;;ASH_COATED_OSMIUM;XIRECS;10013.0;6
49345;;;INTARIAN_PEPPER_ROOT;XIRECS;61038.0;7
50000;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
50304;;;INTARIAN_PEPPER_ROOT;XIRECS;61053.0;6
53923;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
