day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;0;ASH_COATED_OSMIUM;9994;13;9992;10;9991;12;10010.0;22;10013.0;11;10014.0;15;10002.5;0.0
0;0;INTARIAN_PEPPER_ROOT;13993;9;13992;8;;;14007.0;9;14008.0;9;;;14000.0;0.0
0;100;ASH_COATED_OSMIUM;9990;14;9987;11;;;10006.0;14;10008.0;10;;;9997.5;0.0
0;100;INTARIAN_PEPPER_ROOT;13994;11;13991;10;13988;8;14009.0;8;14012.0;22;14013.0;12;14001.0;0.0
0;200;ASH_COATED_OSMIUM;9993;10;;;;;10012.0;13;;;;;10002.5;0.0
0;200;INTARIAN_PEPPER_ROOT;13993;15;13991;8;;;14013.0;9;14015.0;9;;;14003.0;0.0
0;300;ASH_COATED_OSMIUM;9990;10;9989;15;;;10006.0;13;10007.0;15;;;9997.5;0.0
0;300;INTARIAN_PEPPER_ROOT;13995;11;13993;16;;;14007.0;9;14010.0;9;;;14001.0;0.0
0;400;ASH_COATED_OSMIUM;9988;12;;;;;10006.0;14;;;;;9997.5;0.0
0;400;INTARIAN_PEPPER_ROOT;13993;12;13990;12;13989;12;13997.0;10;13998.0;25;14000.0;12;13995.0;0.0
0;500;ASH_COATED_OSMIUM;9994;26;9991;11;;;10010.0;10;10012.0;11;;;10002.5;0.0
0;500;INTARIAN_PEPPER_ROOT;13998;9;13997;4;;;14001.0;11;14002.0;8;;;14000.0;0.0
0;600;ASH_COATED_OSMIUM;9994;15;9992;12;9989;30;10010.0;11;10011.0;12;10012.0;14;10002.5;0.0
0;600;INTARIAN_PEPPER_ROOT;13996;9;;;;;14014.0;12;;;;;14005.0;0.0
0;700;ASH_COATED_OSMIUM;9990;2;;;;;10006.0;14;;;;;9997.5;0.0
0;700;INTARIAN_PEPPER_ROOT;13992;8;13989;11;13987;10;14010.0;10;14013.0;11;14016.0;11;14001.5;0.0
0;800;ASH_COATED_OSMIUM;9990;11;9989;10;9988;13;10006.0;15;10007.0;23;10008.0;14;9997.5;0.0
0;800;INTARIAN_PEPPER_ROOT;13992;11;;;;;14009.0;15;;;;;14001.0;0.0
0;900;ASH_COATED_OSMIUM;9992;21;;;;;10002.0;13;;;;;9997.5;0.0
0;900;INTARIAN_PEPPER_ROOT;13994;17;13993;11;13992;12;14009.0;10;14011.0;21;14012.0;10;14001.5;0.0
0;1000;ASH_COATED_OSMIUM;9994;12;9992;15;;;10010.0;11;10011.0;12;;;10002.5;0.0
0;1000;INTARIAN_PEPPER_ROOT;13998;11;;;;;14002.0;12;;;;;14000.0;0.0
0;1100;ASH_COATED_OSMIUM;9998;12;9997;10;;;10008.0;11;10009.0;13;;;10002.5;0.0
0;1100;INTARIAN_PEPPER_ROOT;13993;11;13992;12;;;14015.0;12;14018.0;11;;;14004.0;0.0
0;1200;ASH_COATED_OSMIUM;9988;23;;;;;10006.0;15;;;;;9997.5;0.0
0;1200;INTARIAN_PEPPER_ROOT;13992;12;13991;20;;;14009.0;12;14011.0;18;;;14000.5;0.0
0;1300;ASH_COATED_OSMIUM;9990;12;;;;;10006.0;14;;;;;9997.5;0.0
0;1300;INTARIAN_PEPPER_ROOT;13994;8;13992;8;13989;23;14012.0;10;14015.0;11;14018.0;10;14003.0;0.0
0;1400;ASH_COATED_OSMIUM;9994;11;;;;;10010.0;12;;;;;10002.5;0.0
0;1400;INTARIAN_PEPPER_ROOT;13993;9;13992;10;13991;12;14011.0;12;14014.0;10;14015.0;11;14002.0;0.0
0;1500;ASH_COATED_OSMIUM;9992;12;;;;;10013.0;15;;;;;10002.5;0.0
0;1500;INTARIAN_PEPPER_ROOT;13996;24;13994;24;13993;8;14011.0;11;14014.0;8;14016.0;10;14004.0;0.0
0;1600;ASH_COATED_OSMIUM;9988;2;9985;11;;;10007.0;26;10009.0;14;;;9997.5;0.0
0;1600;INTARIAN_PEPPER_ROOT;13993;10;13992;12;;;14011.0;10;14012.0;11;;;14002.0;0.0
0;1700;ASH_COATED_OSMIUM;9988;10;9986;14;;;10006.0;21;10009.0;13;;;9997.5;0.0
0;1700;INTARIAN_PEPPER_ROOT;13994;19;13993;11;13992;24;14008.0;10;14009.0;8;14011.0;12;14000.5;0.0
0;1800;ASH_COATED_OSMIUM;9993;14;9990;25;;;10012.0;11;10014.0;15;;;10002.5;0.0
0;1800;INTARIAN_PEPPER_ROOT;13990;9;;;;;14008.0;15;;;;;13999.0;0.0
0;1900;ASH_COATED_OSMIUM;9990;15;9987;20;;;10006.0;15;10009.0;15;;;9997.5;0.0
0;1900;INTARIAN_PEPPER_ROOT;13988;12;13987;10;13985;19;14003.0;12;14006.0;12;14007.0;11;13996.0;0.0
0;2000;ASH_COATED_OSMIUM;9998;15;9997;29;9995;28;10006.0;14;10008.0;13;10011.0;14;10002.5;0.0
0;2000;INTARIAN_PEPPER_ROOT;13992;9;;;;;14006.0;8;;;;;13998.5;0.0
0;2100;ASH_COATED_OSMIUM;9994;12;9993;11;;;10010.0;14;10013.0;24;;;10002.5;0.0
0;2100;INTARIAN_PEPPER_ROOT;13996;8;;;;;14011.0;10;;;;;14003.5;0.0
0;2200;ASH_COATED_OSMIUM;9994;21;;;;;10012.0;11;;;;;10002.5;0.0
0;2200;INTARIAN_PEPPER_ROOT;13996;8;13993;9;13990;8;14011.0;8;14013.0;11;14016.0;21;14004.0;0.0
0;2300;ASH_COATED_OSMIUM;9994;11;9991;14;;;10010.0;11;10012.0;10;;;10002.5;0.0
0;2300;INTARIAN_PEPPER_ROOT;13998;10;13996;11;13994;10;14010.0;12;14013.0;10;14016.0;9;14004.0;0.0
0;2400;ASH_COATED_OSMIUM;9994;14;9991;11;9990;30;10012.0;10;10014.0;26;10017.0;11;10002.5;0.0
0;2400;INTARIAN_PEPPER_ROOT;14004;9;;;;;14007.0;11;;;;;14005.5;0.0
0;2500;ASH_COATED_OSMIUM;9994;5;;;;;10010.0;13;;;;;10002.5;0.0
0;2500;INTARIAN_PEPPER_ROOT;13990;9;;;;;14006.0;12;;;;;13998.5;0.0
0;2600;ASH_COATED_OSMIUM;9994;27;9991;13;9988;12;10010.0;14;10013.0;24;10016.0;12;10002.5;0.0
0;2600;INTARIAN_PEPPER_ROOT;13990;10;13988;11;13985;11;14010.0;11;14012.0;12;14013.0;15;14000.0;0.0
0;2700;ASH_COATED_OSMIUM;9993;11;9992;13;;;10012.0;2;10014.0;10;;;10002.5;0.0
0;2700;INTARIAN_PEPPER_ROOT;13996;10;13994;20;13992;10;14009.0;8;14011.0;21;14013.0;9;14002.0;0.0
0;2800;ASH_COATED_OSMIUM;9994;15;9992;15;9989;15;10010.0;15;10012.0;14;10013.0;11;10002.5;0.0
0;2800;INTARIAN_PEPPER_ROOT;13996;9;13993;10;13990;10;14011.0;10;14014.0;11;14017.0;22;14004.0;0.0
0;2900;ASH_COATED_OSMIUM;9990;12;;;;;10006.0;11;;;;;9997.5;0.0
0;2900;INTARIAN_PEPPER_ROOT;13997;10;13995;12;;;14014.0;8;14017.0;8;;;14005.5;0.0
0;3000;ASH_COATED_OSMIUM;9994;29;9992;11;;;10010.0;25;10012.0;10;;;10002.5;0.0
0;3000;INTARIAN_PEPPER_ROOT;13997;15;13994;12;13993;10;14015.0;24;14017.0;9;14018.0;18;14006.0;0.0
0;3100;ASH_COATED_OSMIUM;9990;24;;;;;10006.0;12;;;;;9997.5;0.0
0;3100;INTARIAN_PEPPER_ROOT;13992;12;13990;11;;;14005.0;23;14008.0;10;;;13999.0;0.0
0;3200;ASH_COATED_OSMIUM;9990;24;9988;12;9985;28;10006.0;28;10007.0;29;10010.0;12;9997.5;0.0
0;3200;INTARIAN_PEPPER_ROOT;13996;25;13995;11;;;14008.0;10;14009.0;19;;;14002.0;0.0
0;3300;ASH_COATED_OSMIUM;9990;10;9988;14;;;10006.0;15;10007.0;26;;;9997.5;0.0
0;3300;INTARIAN_PEPPER_ROOT;13994;10;13991;11;;;14007.0;8;14008.0;8;;;14001.0;0.0
0;3400;ASH_COATED_OSMIUM;9994;13;9991;12;;;10012.0;15;10014.0;14;;;10002.5;0.0
0;3400;INTARIAN_PEPPER_ROOT;13995;19;13993;10;;;14009.0;11;14012.0;10;;;14002.0;0.0
0;3500;ASH_COATED_OSMIUM;9993;20;;;;;10012.0;10;;;;;10002.5;0.0
0;3500;INTARIAN_PEPPER_ROOT;13997;12;13994;15;;;14010.0;11;14011.0;11;;;14003.5;0.0
0;3600;ASH_COATED_OSMIUM;9990;10;;;;;10006.0;13;;;;;9997.5;0.0
0;3600;INTARIAN_PEPPER_ROOT;13993;9;;;;;14007.0;10;;;;;14000.0;0.0
0;3700;ASH_COATED_OSMIUM;9990;14;9988;12;;;10006.0;13;10009.0;14;;;9997.5;0.0
0;3700;INTARIAN_PEPPER_ROOT;13994;11;;;;;14009.0;12;;;;;14002.0;0.0
0;3800;ASH_COATED_OSMIUM;9994;10;;;;;10010.0;12;;;;;10002.5;0.0
0;3800;INTARIAN_PEPPER_ROOT;13995;24;13993;12;13990;8;14013.0;11;14016.0;8;14018.0;9;14004.0;0.0
0;3900;ASH_COATED_OSMIUM;9994;2;9991;13;;;10010.0;13;10012.0;12;;;10002.5;0.0
0;3900;INTARIAN_PEPPER_ROOT;13994;8;13992;10;;;14012.0;12;14015.0;24;;;14003.0;0.0
0;4000;ASH_COATED_OSMIUM;9994;13;9992;21;;;10010.0;10;10013.0;14;;;10002.5;0.0
0;4000;INTARIAN_PEPPER_ROOT;13996;8;;;;;14011.0;8;;;;;14003.5;0.0
0;4100;ASH_COATED_OSMIUM;9988;26;9987;11;;;10007.0;11;10008.0;15;;;9997.5;0.0
0;4100;INTARIAN_PEPPER_ROOT;13994;11;13991;11;;;14007.0;9;14010.0;9;;;14000.0;0.0
0;4200;ASH_COATED_OSMIUM;9988;12;9985;12;9982;14;10007.0;15;10009.0;15;10011.0;14;9997.5;0.0
0;4200;INTARIAN_PEPPER_ROOT;13994;10;13993;12;;;14007.0;8;14008.0;8;;;14000.0;0.0
0;4300;ASH_COATED_OSMIUM;9990;12;9988;13;9986;9;10006.0;13;10008.0;11;10010.0;14;9997.5;0.0
0;4300;INTARIAN_PEPPER_ROOT;13998;12;13997;10;;;14010.0;22;14011.0;8;;;14004.5;0.0
0;4400;ASH_COATED_OSMIUM;9994;30;;;;;10010.0;4;;;;;10002.5;0.0
0;4400;INTARIAN_PEPPER_ROOT;13996;8;;;;;14009.0;12;;;;;14002.5;0.0
0;4500;ASH_COATED_OSMIUM;9988;13;9987;12;;;10007.0;13;10010.0;14;;;9997.5;0.0
0;4500;INTARIAN_PEPPER_ROOT;13996;10;;;;;14011.0;9;;;;;14003.0;0.0
0;4600;ASH_COATED_OSMIUM;9988;14;;;;;10006.0;14;;;;;9997.5;0.0
0;4600;INTARIAN_PEPPER_ROOT;13998;12;13995;9;;;14013.0;10;14015.0;9;;;14005.5;0.0
0;4700;ASH_COATED_OSMIUM;9988;11;9986;15;9983;24;10007.0;11;10008.0;29;10011.0;11;9997.5;0.0
0;4700;INTARIAN_PEPPER_ROOT;13998;11;;;;;14011.0;11;;;;;14004.5;0.0
0;4800;ASH_COATED_OSMIUM;9994;5;9993;11;9991;11;10012.0;26;10015.0;15;10016.0;15;10002.5;0.0
0;4800;INTARIAN_PEPPER_ROOT;13999;10;;;;;14011.0;10;;;;;14005.0;0.0
0;4900;ASH_COATED_OSMIUM;9990;13;9988;29;9985;10;10006.0;21;10009.0;15;10010.0;24;9997.5;0.0
0;4900;INTARIAN_PEPPER_ROOT;13996;24;13995;11;13992;9;14010.0;17;14011.0;11;14012.0;18;14003.5;0.0
0;5000;ASH_COATED_OSMIUM;9994;12;9992;8;9989;13;10010.0;11;10012.0;15;10013.0;15;10002.5;0.0
0;5000;INTARIAN_PEPPER_ROOT;13998;9;13997;9;13994;22;14011.0;8;14012.0;9;14013.0;12;14005.0;0.0
0;5100;ASH_COATED_OSMIUM;9988;25;;;;;10007.0;3;;;;;9997.5;0.0
0;5100;INTARIAN_PEPPER_ROOT;13998;9;13996;9;13995;8;14010.0;11;14012.0;8;14013.0;19;14004.0;0.0
0;5200;ASH_COATED_OSMIUM;9988;14;;;;;10006.0;2;;;;;9997.5;0.0
0;5200;INTARIAN_PEPPER_ROOT;13999;10;;;;;14013.0;22;;;;;14006.0;0.0
0;5300;ASH_COATED_OSMIUM;9990;11;9987;13;9984;23;10006.0;11;10008.0;29;10011.0;23;9997.5;0.0
0;5300;INTARIAN_PEPPER_ROOT;13998;8;13996;9;;;14012.0;21;14015.0;12;;;14005.5;0.0
0;5400;ASH_COATED_OSMIUM;9993;10;9991;10;9988;13;10012.0;24;10015.0;13;10016.0;14;10002.5;0.0
0;5400;INTARIAN_PEPPER_ROOT;13996;10;13994;17;;;14009.0;12;14011.0;11;;;14002.5;0.0
0;5500;ASH_COATED_OSMIUM;9990;13;9988;22;9987;26;10006.0;10;10007.0;3;10009.0;11;9997.5;0.0
0;5500;INTARIAN_PEPPER_ROOT;13999;10;13997;24;13994;12;14012.0;10;14014.0;12;14015.0;10;14005.5;0.0
0;5600;ASH_COATED_OSMIUM;9998;15;;;;;10007.0;6;;;;;10002.5;0.0
0;5600;INTARIAN_PEPPER_ROOT;14000;12;13998;23;13997;9;14012.0;12;14015.0;10;14017.0;9;14006.5;0.0
0;5700;ASH_COATED_OSMIUM;9988;15;9986;13;;;10007.0;14;10010.0;15;;;9997.5;0.0
0;5700;INTARIAN_PEPPER_ROOT;14008;24;14005;9;;;14012.0;25;14014.0;9;;;14010.5;0.0
0;5800;ASH_COATED_OSMIUM;9994;12;9993;12;9992;12;10010.0;14;10011.0;2;10013.0;12;10002.5;0.0
0;5800;INTARIAN_PEPPER_ROOT;13998;8;13995;25;13993;22;14011.0;9;14014.0;10;14016.0;11;14005.0;0.0
0;5900;ASH_COATED_OSMIUM;9990;14;;;;;10006.0;13;;;;;9997.5;0.0
0;5900;INTARIAN_PEPPER_ROOT;14000;15;13997;11;13995;8;14012.0;8;14015.0;9;14017.0;12;14006.5;0.0
