day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;0;ASH_COATED_OSMIUM;9994;15;;;;;10010.0;22;;;;;10002.5;0.0
3;0;INTARIAN_PEPPER_ROOT;16992;11;16991;9;16989;11;17007.0;10;17009.0;11;17011.0;10;17000.0;0.0
3;100;ASH_COATED_OSMIUM;9994;12;;;;;10010.0;14;;;;;10002.5;0.0
3;100;INTARIAN_PEPPER_ROOT;16994;11;16991;9;;;17011.0;11;17013.0;10;;;17002.5;0.0
3;200;ASH_COATED_OSMIUM;9994;13;;;;;10010.0;11;;;;;10002.5;0.0
3;200;INTARIAN_PEPPER_ROOT;16996;9;16995;9;;;17004.0;11;17005.0;11;;;17000.0;0.0
3;300;ASH_COATED_OSMIUM;9988;12;;;;;10006.0;15;;;;;9997.5;0.0
3;300;INTARIAN_PEPPER_ROOT;16996;11;16995;11;16992;12;17010.0;10;17011.0;11;17012.0;8;17003.5;0.0
3;400;ASH_COATED_OSMIUM;9990;11;9988;11;9985;28;10006.0;22;10007.0;15;10009.0;15;9997.5;0.0
3;400;INTARIAN_PEPPER_ROOT;16988;18;16987;9;16984;11;17006.0;9;17008.0;25;17010.0;25;16996.5;0.0
3;500;ASH_COATED_OSMIUM;9994;11;;;;;10010.0;6;;;;;10002.5;0.0
3;500;INTARIAN_PEPPER_ROOT;16994;12;16992;10;;;17007.0;12;17009.0;10;;;17001.0;0.0
3;600;ASH_COATED_OSMIUM;9994;11;9992;14;;;10010.0;10;10012.0;11;;;10002.5;0.0
3;600;INTARIAN_PEPPER_ROOT;16989;11;16987;11;;;17004.0;9;17007.0;7;;;16996.5;0.0
3;700;ASH_COATED_OSMIUM;9988;13;9987;13;9986;14;10007.0;12;10010.0;12;10012.0;14;9997.5;0.0
3;700;INTARIAN_PEPPER_ROOT;16992;12;16990;11;;;17005.0;19;17008.0;10;;;16998.5;0.0
3;800;ASH_COATED_OSMIUM;9990;15;;;;;10006.0;10;;;;;9997.5;0.0
3;800;INTARIAN_PEPPER_ROOT;16992;8;16991;9;16990;8;17004.0;8;17007.0;10;17008.0;9;16997.5;0.0
3;900;ASH_COATED_OSMIUM;9994;29;;;;;10010.0;30;;;;;10002.5;0.0
3;900;INTARIAN_PEPPER_ROOT;16991;12;16988;12;16986;11;17007.0;11;17009.0;9;17010.0;10;16999.0;0.0
3;1000;ASH_COATED_OSMIUM;9994;11;9992;12;9990;10;10010.0;13;10013.0;14;10015.0;14;10002.5;0.0
3;1000;INTARIAN_PEPPER_ROOT;16990;23;;;;;17008.0;21;;;;;16999.0;0.0
3;1100;ASH_COATED_OSMIUM;9988;10;9987;2;9984;11;10006.0;12;10007.0;21;10008.0;13;9997.5;0.0
