day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
4;0;ASH_COATED_OSMIUM;9994;11;9992;14;9991;15;10010.0;15;10013.0;24;10014.0;14;10002.5;0.0
4;0;INTARIAN_PEPPER_ROOT;17996;9;17994;10;;;18011.0;11;18013.0;15;;;18003.0;0.0
4;100;ASH_COATED_OSMIUM;9994;10;9992;11;9989;12;10012.0;30;10014.0;15;10017.0;13;10002.5;0.0
4;100;INTARIAN_PEPPER_ROOT;17992;10;;;;;18006.0;8;;;;;17998.5;0.0
4;200;ASH_COATED_OSMIUM;9990;14;9987;14;9984;11;10006.0;12;10007.0;15;10009.0;14;9997.5;0.0
4;200;INTARIAN_PEPPER_ROOT;17993;11;17991;9;17990;11;18008.0;17;18010.0;11;18012.0;11;18000.5;0.0
4;300;ASH_COATED_OSMIUM;9994;4;;;;;10010.0;14;;;;;10002.5;0.0
4;300;INTARIAN_PEPPER_ROOT;17992;10;17991;11;;;18008.0;11;18010.0;12;;;18000.0;0.0
4;400;ASH_COATED_OSMIUM;9994;15;;;;;10000.0;13;;;;;9997.5;0.0
4;400;INTARIAN_PEPPER_ROOT;17991;11;17990;22;17987;10;18005.0;12;18007.0;8;18010.0;12;17998.0;0.0
4;500;ASH_COATED_OSMIUM;9993;11;9991;15;9989;13;10012.0;15;10014.0;10;10015.0;11;10002.5;0.0
4;500;INTARIAN_PEPPER_ROOT;17994;18;17992;12;17991;9;18004.0;10;18007.0;10;18008.0;9;17999.5;0.0
4;600;ASH_COATED_OSMIUM;9990;15;9988;15;9985;10;10006.0;12;10009.0;14;10010.0;29;9997.5;0.0
4;600;INTARIAN_PEPPER_ROOT;17994;20;17993;10;17991;9;18007.0;12;18008.0;8;18011.0;11;18000.0;0.0
4;700;ASH_COATED_OSMIUM;9993;30;;;;;10012.0;13;;;;;10002.5;0.0
4;700;INTARIAN_PEPPER_ROOT;17992;25;17991;9;;;18007.0;12;18010.0;10;;;17999.5;0.0
4;800;ASH_COATED_OSMIUM;9994;15;;;;;10010.0;11;;;;;10002.5;0.0
4;800;INTARIAN_PEPPER_ROOT;17994;11;;;;;18009.0;10;;;;;18002.0;0.0
4;900;ASH_COATED_OSMIUM;9993;14;9991;11;9990;13;10012.0;5;10014.0;14;10017.0;15;10002.5;0.0
4;900;INTARIAN_PEPPER_ROOT;17994;20;;;;;18009.0;9;;;;;18001.5;0.0
4;1000;ASH_COATED_OSMIUM;9988;11;9985;28;;;10007.0;13;10008.0;26;;;9997.5;0.0
4;1000;INTARIAN_PEPPER_ROOT;17990;12;17987;10;17986;8;18002.0;12;18003.0;12;18004.0;11;17996.0;0.0
4;1100;ASH_COATED_OSMIUM;9994;12;9991;14;9989;10;10010.0;11;10012.0;13;10013.0;15;10002.5;0.0
4;1100;INTARIAN_PEPPER_ROOT;17990;12;17988;11;;;18003.0;11;18006.0;10;;;17996.5;0.0
4;1200;ASH_COATED_OSMIUM;9988;4;9986;11;;;10007.0;29;10009.0;11;;;9997.5;0.0
4;1200;INTARIAN_PEPPER_ROOT;17992;9;17989;10;17986;11;18005.0;11;18006.0;9;18009.0;10;17998.5;0.0
4;1300;ASH_COATED_OSMIUM;9994;14;;;;;10010.0;13;;;;;10002.5;0.0
4;1300;INTARIAN_PEPPER_ROOT;17989;9;;;;;18006.0;12;;;;;17997.5;0.0
4;1400;ASH_COATED_OSMIUM;9990;13;9989;5;;;10006.0;10;10008.0;15;;;9997.5;0.0
4;1400;INTARIAN_PEPPER_ROOT;17994;10;17993;12;17990;11;18009.0;10;18010.0;9;18012.0;15;18001.5;0.0
4;1500;ASH_COATED_OSMIUM;9988;13;9985;10;;;10006.0;14;10009.0;12;;;9997.5;0.0
4;1500;INTARIAN_PEPPER_ROOT;17994;8;;;;;18007.0;12;;;;;18000.0;0.0
4;1600;ASH_COATED_OSMIUM;9990;11;9989;12;9986;10;10006.0;10;10007.0;10;10010.0;10;9997.5;0.0
4;1600;INTARIAN_PEPPER_ROOT;17994;12;17993;10;17991;17;18007.0;8;18010.0;9;18013.0;11;18001.0;0.0
4;1700;ASH_COATED_OSMIUM;9988;14;;;;;10007.0;11;;;;;9997.5;0.0
4;1700;INTARIAN_PEPPER_ROOT;17992;8;;;;;18009.0;15;;;;;18001.0;0.0
4;1800;ASH_COATED_OSMIUM;9994;25;9992;11;;;10010.0;11;10013.0;15;;;10002.5;0.0
4;1800;INTARIAN_PEPPER_ROOT;17994;9;17993;12;;;18008.0;10;18009.0;10;;;18001.5;0.0
4;1900;ASH_COATED_OSMIUM;9993;12;9991;28;;;10012.0;5;10015.0;15;;;10002.5;0.0
4;1900;INTARIAN_PEPPER_ROOT;17994;9;;;;;18009.0;8;;;;;18001.0;0.0
4;2000;ASH_COATED_OSMIUM;9988;15;9986;27;9985;11;10007.0;12;10010.0;10;10011.0;13;9997.5;0.0
4;2000;INTARIAN_PEPPER_ROOT;17993;10;17990;8;;;18008.0;8;18009.0;10;;;18000.5;0.0
4;2100;ASH_COATED_OSMIUM;9994;10;9992;28;;;10010.0;11;10013.0;11;;;10002.5;0.0
4;2100;INTARIAN_PEPPER_ROOT;17987;11;17984;23;;;18002.0;25;18005.0;12;;;17994.5;0.0
4;2200;ASH_COATED_OSMIUM;9994;15;9991;14;;;10012.0;13;10015.0;15;;;10002.5;0.0
4;2200;INTARIAN_PEPPER_ROOT;17994;9;;;;;18009.0;11;;;;;18001.5;0.0
4;2300;ASH_COATED_OSMIUM;9990;14;;;;;10006.0;5;;;;;9997.5;0.0
4;2300;INTARIAN_PEPPER_ROOT;17994;12;17992;10;;;18006.0;12;18007.0;9;;;17999.5;0.0
4;2400;ASH_COATED_OSMIUM;9990;5;9987;10;9986;12;10006.0;26;10007.0;15;10008.0;11;9997.5;0.0
4;2400;INTARIAN_PEPPER_ROOT;17999;11;17998;11;17995;9;18014.0;12;18016.0;25;18018.0;8;18006.5;0.0
4;2500;ASH_COATED_OSMIUM;9994;12;9993;12;;;10010.0;22;10012.0;14;;;10002.5;0.0
4;2500;INTARIAN_PEPPER_ROOT;17997;8;;;;;18015.0;9;;;;;18006.0;0.0
4;2600;ASH_COATED_OSMIUM;9994;12;9992;12;;;10010.0;13;10011.0;13;;;10002.5;0.0
